id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna
DDX11,6,0.45876,0.58628,0.985987,294,2,0.84454,0.84341,0.984347,448,1
DCLRE1A,6,0.4612,0.58893,0.985987,295,2,0.090021,0.18932,0.966698,98,2
GTF2H5,6,0.46187,0.58953,0.985987,296,2,0.83611,0.8356,0.984347,440,1
FANCL,6,0.46431,0.59214,0.985987,297,1,0.10663,0.21441,0.966698,110,2
CENPE,6,0.46606,0.59394,0.985987,298,2,0.90229,0.90177,0.984347,482,0
TOP3A,6,0.46768,0.59545,0.985987,299,2,0.80746,0.81062,0.984347,424,1
XRN2,6,0.46795,0.59577,0.985987,300,1,0.13674,0.26128,0.966698,129,2
ANAPC10,6,0.46916,0.59683,0.985987,301,1,0.63451,0.69667,0.984347,367,1
PSMC4,6,0.4693,0.59696,0.985987,302,2,0.099058,0.2036,0.966698,104,2
RMI1,6,0.47157,0.59943,0.985987,303,1,0.03437,0.093079,0.870348,55,3
NonTargetControl_0037,1,0.47218,0.60018,0.985987,304,0,0.52782,0.64441,0.984347,342,0
SLX4,6,0.47656,0.60414,0.985987,305,2,0.28652,0.42863,0.966698,227,2
UBTF,6,0.48299,0.61038,0.985987,306,2,0.89991,0.89956,0.984347,481,0
NonTargetControl_0047,1,0.48345,0.61094,0.985987,307,0,0.51655,0.6393,0.984347,339,0
RUVBL1,6,0.4835,0.61096,0.985987,308,1,0.60336,0.68038,0.984347,360,1
GTF2H2,6,0.48459,0.61206,0.985987,309,2,0.27905,0.42211,0.966698,222,1
SMC6,6,0.48585,0.61316,0.985987,310,1,0.13958,0.26549,0.966698,131,2
PSMC3,6,0.48703,0.6143,0.985987,311,1,0.32326,0.46145,0.966698,242,2
PSMC2,6,0.49417,0.62172,0.985987,312,2,0.097179,0.20085,0.966698,103,1
ALKBH2,6,0.49519,0.62254,0.985987,313,1,0.41636,0.54793,0.966698,293,1
ABL1,6,0.49866,0.62448,0.985987,314,1,0.23075,0.38075,0.966698,192,2
GINS1,6,0.5112,0.63014,0.985987,315,1,0.02049,0.059322,0.870348,34,4
ERCC6,6,0.51681,0.6324,0.985987,316,1,0.10206,0.20789,0.966698,107,2
ANKRD17,6,0.51904,0.6336,0.985987,317,1,0.73752,0.7574,0.984347,401,1
NonTargetControl_0007,1,0.51997,0.63403,0.985987,318,0,0.48003,0.60939,0.969896,333,0
RB1,6,0.52347,0.63584,0.985987,319,1,0.73073,0.75344,0.984347,397,1
APITD1,6,0.52896,0.63834,0.985987,320,1,0.16997,0.30999,0.966698,159,3
EXO1,6,0.53006,0.63887,0.985987,321,1,0.01121,0.035653,0.755842,25,2
POLE,6,0.53115,0.63931,0.985987,322,1,0.49178,0.62103,0.984347,334,2
NonTargetControl_0040,1,0.54078,0.64348,0.985987,323,0,0.45922,0.5896,0.969086,322,0
POLA2,6,0.54194,0.6441,0.985987,324,1,0.77827,0.78607,0.984347,415,1
PARP1,6,0.54407,0.64546,0.985987,325,1,0.30402,0.4443,0.966698,231,2
STAG3,6,0.54831,0.6474,0.985987,326,1,0.7245,0.74923,0.984347,395,1
NonTargetControl_0012,1,0.55137,0.64875,0.985987,327,0,0.44863,0.57879,0.969086,316,0
NHEJ1,6,0.55565,0.65103,0.985987,328,1,0.20838,0.3607,0.966698,180,2
NonTargetControl_0027,1,0.55717,0.65168,0.985987,329,0,0.44283,0.57326,0.966698,314,0
XPC,6,0.5598,0.65284,0.985987,330,1,0.11059,0.22037,0.966698,112,3
ANAPC5,6,0.56289,0.65454,0.985987,331,1,0.82299,0.82375,0.984347,432,1
GTF2E2,6,0.56902,0.6577,0.985987,332,1,0.67014,0.71579,0.984347,380,1
HFM1,6,0.57004,0.65811,0.985987,333,1,0.47278,0.60272,0.969086,329,1
RTEL1,6,0.57105,0.65871,0.985987,334,1,0.55565,0.6573,0.984347,349,1
NonTargetControl_0017,1,0.57184,0.65915,0.985987,335,0,0.42816,0.55895,0.966698,305,0
RNF168,6,0.57206,0.65923,0.985987,336,1,0.037291,0.099542,0.883251,59,1
TAF2,6,0.57508,0.66069,0.985987,337,1,0.93756,0.93676,0.988004,501,0
MMS19,6,0.57608,0.66119,0.985987,338,1,0.062796,0.14675,0.960213,81,1
RRN3,6,0.58007,0.66311,0.985987,339,1,0.15571,0.28871,0.966698,146,1
NonTargetControl_0033,1,0.58106,0.66358,0.985987,340,0,0.41894,0.55039,0.966698,296,0
DCLRE1C,6,0.586,0.66592,0.985987,341,1,0.87548,0.87361,0.984347,462,0
NonTargetControl_0006,1,0.58652,0.66618,0.985987,342,0,0.41348,0.54533,0.966698,292,0
STAG2,6,0.59282,0.66956,0.985987,343,1,0.54407,0.65181,0.984347,346,1
CDC7,6,0.59379,0.6701,0.985987,344,1,0.33339,0.47132,0.966698,251,2
NonTargetControl_0025,1,0.60222,0.67492,0.985987,345,0,0.39778,0.53067,0.966698,285,0
NonTargetControl_0028,1,0.60358,0.67557,0.985987,346,0,0.39642,0.52966,0.966698,282,0
RPS27A,6,0.60525,0.67638,0.985987,347,1,0.014523,0.044526,0.814915,28,4
NonTargetControl_0003,1,0.61382,0.68118,0.985987,348,0,0.38618,0.52045,0.966698,279,0
SLX1A,6,0.6146,0.68159,0.985987,349,1,0.13841,0.26375,0.966698,130,3
NonTargetControl_0046,1,0.61485,0.68174,0.985987,350,0,0.38515,0.51942,0.966698,276,0
NonTargetControl_0016,1,0.6186,0.68383,0.985987,351,0,0.3814,0.51561,0.966698,273,0
BUB1B,6,0.6192,0.68419,0.985987,352,1,0.65777,0.70881,0.984347,376,1
INO80E,6,0.62012,0.68467,0.985987,353,1,0.46039,0.59078,0.969086,323,2
NonTargetControl_0035,1,0.62372,0.68647,0.985987,354,0,0.37628,0.51094,0.966698,272,0
CACYBP,6,0.62466,0.68714,0.985987,355,1,0.31907,0.45764,0.966698,241,2
TREX1,6,0.62737,0.68865,0.985987,356,1,0.00041389,0.0019709,0.492079,1,2
MSH5,6,0.62827,0.68904,0.985987,357,1,0.89215,0.89101,0.984347,478,0
ORC6,6,0.62917,0.68949,0.985987,358,1,0.32745,0.46556,0.966698,244,2
PSMA6,6,0.63006,0.69,0.985987,359,1,0.88858,0.88719,0.984347,472,0
RPA1,6,0.63362,0.69181,0.985987,360,1,0.18372,0.33089,0.966698,169,3
TP53,6,0.63628,0.69313,0.985987,361,1,0.025476,0.071707,0.870348,39,3
POLR2J,6,0.63716,0.69347,0.985987,362,1,0.83337,0.83326,0.984347,437,1
NonTargetControl_0022,1,0.63805,0.69394,0.985987,363,0,0.36195,0.49741,0.966698,263,0
ESCO1,6,0.63979,0.69485,0.985987,364,1,0.65609,0.70774,0.984347,375,1
UBE2I,6,0.64327,0.69689,0.985987,365,1,0.83059,0.8304,0.984347,435,1
RECQL5,6,0.64759,0.69932,0.985987,366,1,0.16782,0.30662,0.966698,156,3
POLK,6,0.65016,0.70051,0.985987,367,1,0.54513,0.65235,0.984347,347,1
UBE2T,6,0.65101,0.70092,0.985987,368,1,0.39647,0.52971,0.966698,283,1
NonTargetControl_0041,1,0.65137,0.70113,0.985987,369,0,0.34863,0.48422,0.966698,259,0
TEP1,6,0.65356,0.70242,0.985987,370,1,0.85468,0.85316,0.984347,455,0
NonTargetControl_0049,1,0.65683,0.70425,0.985987,371,0,0.34317,0.47957,0.966698,255,0
PPP2R1A,6,0.66027,0.70645,0.985987,372,1,0.84324,0.84225,0.984347,447,1
ATM,6,0.66193,0.70744,0.985987,373,1,0.8428,0.84193,0.984347,446,1
TOP2B,6,0.66933,0.71225,0.985987,374,1,0.43915,0.56967,0.966698,311,2
PARG,6,0.67014,0.71279,0.985987,375,1,0.66852,0.71494,0.984347,379,1
BLM,6,0.67499,0.71559,0.985987,376,1,0.83566,0.83526,0.984347,439,1
TNP1,6,0.68215,0.71974,0.985987,377,1,0.25695,0.40279,0.966698,205,1
NonTargetControl_0014,1,0.68481,0.7214,0.985987,378,0,0.31519,0.45426,0.966698,238,0
NonTargetControl_0023,1,0.68652,0.72231,0.985987,379,0,0.31348,0.45265,0.966698,237,0
RAD23A,6,0.68685,0.72243,0.985987,380,1,0.0065417,0.024388,0.709212,18,3
FUS,6,0.68917,0.72422,0.985987,381,1,0.28372,0.42639,0.966698,224,2
ORC4,6,0.68995,0.72459,0.985987,382,1,0.042944,0.11262,0.890867,67,2
PSMD9,6,0.69302,0.72637,0.985987,383,1,0.9481,0.94686,0.988004,505,0
MSH4,6,0.69683,0.72878,0.985987,384,1,0.82007,0.82119,0.984347,429,1
EME2,6,0.69758,0.72926,0.985987,385,1,0.36518,0.50057,0.966698,266,2
POLN,6,0.69834,0.72999,0.985987,386,1,0.19218,0.34318,0.966698,175,3
FAM175A,6,0.69909,0.7307,0.985987,387,1,0.047168,0.12218,0.912076,71,3
RAD17,6,0.70284,0.73311,0.985987,388,1,0.54087,0.65019,0.984347,345,1
EGFR,6,0.70728,0.73593,0.985987,389,1,0.37607,0.51069,0.966698,271,2
NonTargetControl_0005,1,0.70768,0.73608,0.985987,390,0,0.29232,0.43384,0.966698,230,0
PPP4R4,6,0.71528,0.74105,0.985987,391,1,0.15393,0.28611,0.966698,145,1
MDC1,6,0.71671,0.74189,0.985987,392,1,0.31572,0.45471,0.966698,239,2
HAUS8,6,0.71885,0.74335,0.985987,393,1,0.002364,0.0092939,0.578446,7,3
YBX1,6,0.71956,0.74395,0.985987,394,1,0.16074,0.29637,0.966698,149,2
TRAF3IP3,6,0.72098,0.74499,0.985987,395,1,0.28985,0.43145,0.966698,228,2
UBE2D1,6,0.72169,0.74554,0.985987,396,1,0.19617,0.34877,0.966698,176,3
PSMD4,6,0.72309,0.74623,0.985987,397,1,0.26173,0.40731,0.966698,208,2
PSMD1,6,0.72728,0.74901,0.985987,398,1,0.81208,0.81419,0.984347,427,1
NonTargetControl_0036,1,0.72952,0.75039,0.985987,399,0,0.27048,0.41503,0.966698,218,0
NonTargetControl_0002,1,0.7302,0.75101,0.985987,400,0,0.2698,0.41451,0.966698,216,0
PARP2,6,0.73073,0.75138,0.985987,401,1,0.12502,0.24292,0.966698,121,2
UVRAG,6,0.7321,0.7522,0.985987,402,1,0.34643,0.48215,0.966698,256,1
NonTargetControl_0038,1,0.73396,0.75336,0.985987,403,0,0.26604,0.41148,0.966698,213,1
PSMD6,6,0.73685,0.75484,0.985987,404,1,0.3829,0.5171,0.966698,274,1
UBE2E1,6,0.73819,0.75555,0.985987,405,1,0.25843,0.40406,0.966698,206,2
PSMB2,6,0.7402,0.75725,0.985987,406,1,0.40316,0.53576,0.966698,288,2
MAD1L1,6,0.74548,0.76097,0.985987,407,1,0.027296,0.076415,0.870348,44,3
HES1,6,0.74744,0.76235,0.985987,408,1,0.17508,0.31757,0.966698,165,1
KIF11,6,0.74938,0.76362,0.985987,409,1,0.44407,0.57455,0.966698,315,2
C11orf30,6,0.75387,0.76693,0.985987,410,1,0.033441,0.090986,0.870348,53,4
CEP63,6,0.7583,0.77029,0.985987,411,1,0.26649,0.41178,0.966698,214,1
POLR1B,6,0.76327,0.77376,0.985987,412,1,0.24861,0.39554,0.966698,202,2
CCNB2,6,0.76389,0.7741,0.985987,413,1,0.41771,0.54907,0.966698,294,2
POLD2,6,0.76633,0.77574,0.985987,414,1,0.15215,0.28387,0.966698,144,1
FANCB,6,0.76755,0.77666,0.985987,415,1,0.39694,0.53012,0.966698,284,2
NonTargetControl_0026,1,0.76775,0.77673,0.985987,416,0,0.23225,0.38208,0.966698,193,1
UBE2V2,6,0.77177,0.77995,0.985987,417,1,0.28154,0.42448,0.966698,223,2
ASF1A,6,0.77296,0.78079,0.985987,418,1,0.2899,0.43152,0.966698,229,1
PSMA5,6,0.77356,0.78114,0.985987,419,1,0.94687,0.94552,0.988004,504,0
NonTargetControl_0018,1,0.77628,0.7832,0.985987,420,0,0.22372,0.37399,0.966698,188,1
CCNE2,6,0.77768,0.78452,0.985987,421,1,0.0054478,0.021007,0.686954,16,4
BRCC3,6,0.77885,0.7854,0.985987,422,1,0.12823,0.24778,0.966698,124,3
NonTargetControl_0019,1,0.78208,0.78833,0.985987,423,0,0.21792,0.36857,0.966698,185,1
FANCM,6,0.78289,0.78901,0.985987,424,1,0.41897,0.55043,0.966698,297,1
TIPIN,6,0.78461,0.79065,0.985987,425,1,0.52677,0.64393,0.984347,341,1
BRCA1,6,0.788,0.7937,0.986118,426,1,0.021957,0.062983,0.870348,36,4
NUDT1,6,0.78969,0.79525,0.986118,427,1,0.072644,0.16214,0.966698,87,3
TK2,6,0.79136,0.7967,0.986118,428,1,0.062012,0.14552,0.960213,80,3
PSMA4,6,0.79301,0.7982,0.986118,429,1,0.11527,0.2279,0.966698,114,2
FBXW7,6,0.79793,0.8024,0.986824,430,1,0.49497,0.624,0.984347,335,2
SLK,6,0.80008,0.8041,0.986824,431,1,0.16514,0.30272,0.966698,154,3
WEE1,6,0.80114,0.80505,0.986824,432,1,0.8038,0.80726,0.984347,422,1
FANCI,6,0.80537,0.80862,0.986824,433,1,0.07821,0.17051,0.966698,91,2
CETN2,6,0.80694,0.80999,0.986824,434,1,0.96083,0.96005,0.988004,510,0
H2AFX,6,0.81106,0.81353,0.986824,435,1,0.015784,0.047646,0.814915,30,4
WRNIP1,6,0.8141,0.81645,0.986824,436,1,0.0083879,0.029021,0.709212,21,4
ATRIP,6,0.81511,0.81725,0.986824,437,1,0.019205,0.056277,0.870348,33,4
RPA2,6,0.8181,0.81983,0.986824,438,1,0.18428,0.33151,0.966698,171,3
MCM4,6,0.82444,0.82517,0.986824,439,1,0.20599,0.35844,0.966698,179,2
PRKDC,6,0.82683,0.82721,0.986824,440,1,0.84756,0.84604,0.984347,450,0
FANCE,6,0.8273,0.82769,0.986824,441,1,0.0028779,0.011685,0.578446,9,5
HAUS4,6,0.82872,0.829,0.986824,442,1,0.02564,0.072062,0.870348,40,3
INO80,6,0.82966,0.82977,0.986824,443,1,0.67419,0.71794,0.984347,382,1
RFC3,6,0.83012,0.83022,0.986824,444,1,0.038828,0.10317,0.88888,61,2
RPA4,6,0.83106,0.83134,0.986824,445,1,0.8623,0.86013,0.984347,457,0
SMC1B,6,0.83152,0.83186,0.986824,446,1,0.15926,0.29399,0.966698,148,1
APTX,6,0.83429,0.83507,0.986824,447,1,0.77057,0.78034,0.984347,409,1
KIF3B,6,0.8352,0.83608,0.986824,448,1,0.88825,0.88691,0.984347,471,0
XRCC2,6,0.83611,0.83679,0.986824,449,1,0.23641,0.38568,0.966698,194,2
RBBP4,6,0.83881,0.83918,0.986824,450,1,0.80797,0.81107,0.984347,425,1
INPPL1,6,0.83971,0.84006,0.986824,451,0,0.36908,0.50449,0.966698,268,2
SIRT1,6,0.84454,0.84484,0.986824,452,0,0.042278,0.11122,0.890867,66,4
BRIP1,6,0.84498,0.8452,0.986824,453,0,0.75578,0.76952,0.984347,407,1
PSMA3,6,0.84926,0.84912,0.986824,454,0,0.21941,0.36986,0.966698,186,2
EME1,6,0.84968,0.84968,0.986824,455,0,0.49576,0.62461,0.984347,336,2
ESPL1,6,0.8522,0.85211,0.986824,456,0,0.14678,0.276,0.966698,139,2
ATRX,6,0.85427,0.85417,0.986824,457,0,0.8406,0.8398,0.984347,443,1
CHD4,6,0.85468,0.85465,0.986824,458,0,0.86386,0.86168,0.984347,458,0
TNIK,6,0.8559,0.85577,0.986824,459,0,0.027075,0.075761,0.870348,42,4
PSMC1,6,0.85712,0.85702,0.986824,460,0,0.92623,0.92545,0.984347,494,0
MLH3,6,0.85833,0.85835,0.986824,461,0,0.24453,0.39244,0.966698,198,2
RMI2,6,0.86464,0.86452,0.99043,462,0,0.44161,0.57186,0.966698,313,2
NonTargetControl_0021,1,0.86536,0.86523,0.99043,463,0,0.13464,0.25813,0.966698,128,1
HAUS1,6,0.86884,0.86887,0.990577,464,0,0.31118,0.45077,0.966698,235,1
NonTargetControl_0050,1,0.87048,0.87042,0.990577,465,0,0.12952,0.24991,0.966698,125,1
CCNB1,6,0.87108,0.87096,0.990577,466,0,0.26491,0.41041,0.966698,211,1
NonTargetControl_0042,1,0.87457,0.87473,0.992286,467,0,0.12543,0.24333,0.966698,122,1
RPA3,6,0.87691,0.87752,0.992286,468,0,0.97518,0.9746,0.988004,521,0
PKMYT1,6,0.87904,0.87965,0.992286,469,0,0.59668,0.67714,0.984347,357,1
SUMO1,6,0.88045,0.8809,0.992286,470,0,0.028763,0.079965,0.870348,47,3
TK1,6,0.88355,0.88409,0.992286,471,0,0.14489,0.27358,0.966698,136,3
RAD21,6,0.88457,0.88518,0.992286,472,0,0.4061,0.53836,0.966698,290,2
HMGB2,6,0.88491,0.88557,0.992286,473,0,0.0051085,0.01955,0.686954,15,3
MCM8,6,0.89054,0.89069,0.99402,474,0,0.14339,0.27128,0.966698,134,3
TMEM189-UBE2V1,6,0.89374,0.89409,0.99402,475,0,0.86694,0.86491,0.984347,460,0
ZBTB32,6,0.89468,0.89502,0.99402,476,0,0.56902,0.66379,0.984347,350,1
UBE2V1,6,0.89531,0.89554,0.99402,477,0,0.033316,0.0908,0.870348,52,2
POLD1,6,0.89686,0.89715,0.99402,478,0,0.35009,0.48581,0.966698,261,2
MTOR,6,0.9014,0.90156,0.99402,479,0,0.0077007,0.027471,0.709212,20,4
REV1,6,0.90549,0.90653,0.99402,480,0,0.0044614,0.017327,0.655941,14,5
MRE11A,6,0.90888,0.90987,0.99402,481,0,0.18093,0.3267,0.966698,167,3
CSNK1D,6,0.91377,0.91477,0.99402,482,0,0.66688,0.71404,0.984347,378,1
SPICE1,6,0.91456,0.9157,0.99402,483,0,0.8501,0.84877,0.984347,452,0
USP1,6,0.91665,0.91779,0.99402,484,0,0.58991,0.67365,0.984347,354,1
C19orf40,6,0.91945,0.92045,0.99402,485,0,0.26332,0.40879,0.966698,209,2
KAT5,6,0.9202,0.92129,0.99402,486,0,0.17378,0.31585,0.966698,163,3
IGF1R,6,0.92314,0.92424,0.99402,487,0,0.012215,0.03853,0.777961,26,4
TDG,6,0.9241,0.92523,0.99402,488,0,0.45795,0.5882,0.969086,321,2
PSMD5,6,0.92434,0.92547,0.99402,489,0,0.26583,0.41129,0.966698,212,2
NBN,6,0.92762,0.9287,0.99402,490,0,0.44079,0.57117,0.966698,312,2
LIG3,6,0.93143,0.93257,0.99402,491,0,0.33193,0.46995,0.966698,250,1
ORC1,6,0.93339,0.93461,0.99402,492,0,0.7321,0.75426,0.984347,398,1
FANCF,6,0.93424,0.9356,0.99402,493,0,0.0090587,0.030534,0.709212,22,3
PLA2G1B,6,0.93445,0.93586,0.99402,494,0,0.041313,0.10901,0.88888,65,4
BUB1,6,0.93715,0.93819,0.99402,495,0,0.33164,0.4696,0.966698,249,2
WDR33,6,0.93776,0.9387,0.99402,496,0,0.6493,0.7044,0.984347,372,1
PRIM1,6,0.93857,0.93918,0.99402,497,0,0.0010235,0.0042873,0.492079,4,3
ANAPC11,6,0.93916,0.93982,0.99402,498,0,0.45551,0.58568,0.969086,318,2
PSME4,6,0.94396,0.94456,0.99402,499,0,0.15151,0.28275,0.966698,143,3
SMC3,6,0.94433,0.94492,0.99402,500,0,0.23756,0.38665,0.966698,195,2
TAF5L,6,0.94507,0.94542,0.99402,501,0,0.14188,0.26905,0.966698,133,3
CDC6,6,0.94896,0.94976,0.99402,502,0,0.32913,0.46715,0.966698,247,2
FBXO5,6,0.94981,0.95073,0.99402,503,0,0.52347,0.6426,0.984347,340,1
CLSPN,6,0.9531,0.95366,0.99402,504,0,0.13461,0.25807,0.966698,127,2
CLK2,6,0.95374,0.95437,0.99402,505,0,0.38564,0.51981,0.966698,277,2
ERCC5,6,0.95421,0.95489,0.99402,506,0,0.31865,0.45721,0.966698,240,2
STAG1,6,0.95799,0.95908,0.99402,507,0,0.77296,0.78208,0.984347,411,1
MCM3,6,0.95901,0.96026,0.99402,508,0,0.088083,0.18594,0.966698,95,3
CIB1,6,0.95929,0.96059,0.99402,509,0,0.14389,0.27193,0.966698,135,2
MCM7,6,0.95986,0.96112,0.99402,510,0,0.35764,0.49302,0.966698,262,2
CDK7,6,0.96298,0.96442,0.99402,511,0,0.0026765,0.010583,0.578446,8,5
ERCC3,6,0.96723,0.96827,0.99402,512,0,0.21607,0.36694,0.966698,182,2
PCNA,6,0.96986,0.97061,0.99402,513,0,0.030223,0.083925,0.870348,50,4
NonTargetControl_0001,1,0.97082,0.97174,0.99402,514,0,0.029181,0.080992,0.870348,48,1
BUB3,6,0.97117,0.97204,0.99402,515,0,0.14174,0.26887,0.966698,132,2
DDB1,6,0.9719,0.97262,0.99402,516,0,0.00098233,0.0041565,0.492079,3,5
CHEK2,6,0.97222,0.97288,0.99402,517,0,0.055759,0.13605,0.948736,76,3
MAD2L2,6,0.97232,0.97294,0.99402,518,0,0.00111,0.0046423,0.492079,5,4
ANAPC7,6,0.97303,0.97358,0.99402,519,0,0.12258,0.23896,0.966698,119,3
HDAC4,6,0.97583,0.97649,0.99402,520,0,0.027219,0.076135,0.870348,43,4
NEIL1,6,0.97888,0.97918,0.99402,521,0,0.020965,0.060592,0.870348,35,3
GTF2H4,6,0.98039,0.9809,0.99402,522,0,0.11866,0.23296,0.966698,118,3
MCM9,6,0.9821,0.98256,0.99402,523,0,0.33919,0.47638,0.966698,252,2
PIF1,6,0.98246,0.98277,0.99402,524,0,0.03446,0.093434,0.870348,56,3
CHTF8,6,0.98707,0.98731,0.994373,525,0,0.072287,0.16164,0.966698,85,3
RNF8,6,0.98739,0.98766,0.994373,526,0,0.03462,0.09377,0.870348,57,4
XRCC4,6,0.98863,0.98874,0.994373,527,0,0.041081,0.10857,0.88888,62,3
MBD4,6,0.9928,0.99261,0.996372,528,0,0.45078,0.58133,0.969086,317,2
PSMB6,6,0.99585,0.99605,0.997932,529,0,0.007258,0.026387,0.709212,19,4
REPIN1,6,0.9988,0.9988,0.998795,530,0,0.0031794,0.012582,0.578446,11,5
