id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna
CHEK1,6,0.46553,0.61576,0.999972,299,2,0.078522,0.18886,0.956904,101,3
CLSPN,6,0.46674,0.61678,0.999972,300,1,0.0090179,0.032925,0.905459,14,5
REC8,6,0.46795,0.61764,0.999972,301,2,0.40847,0.58318,0.996177,302,2
ANAPC10,6,0.4693,0.61858,0.999972,302,2,0.91216,0.91241,0.996177,480,1
STAG2,6,0.47253,0.6214,0.999972,303,2,0.98948,0.98886,0.996177,523,0
PSMD6,6,0.47334,0.62175,0.999972,304,2,0.34947,0.54256,0.996177,281,3
MSH6,6,0.47576,0.6233,0.999972,305,2,0.7355,0.80871,0.996177,420,1
CHAF1B,6,0.47978,0.62629,0.999972,306,2,0.070988,0.17393,0.950342,97,3
APC,6,0.47994,0.62642,0.999972,307,1,0.19816,0.36511,0.996177,191,2
MDC1,6,0.4835,0.62936,0.999972,308,2,0.53107,0.67066,0.996177,347,2
DDB2,6,0.4882,0.63291,0.999972,309,1,0.69984,0.79489,0.996177,411,1
NonTargetControl_0001,1,0.48925,0.63386,0.999972,310,0,0.51075,0.65637,0.996177,340,0
ORC3,6,0.49171,0.63567,0.999972,311,2,0.53332,0.67236,0.996177,349,2
VCP,6,0.49287,0.63659,0.999972,312,1,0.24697,0.42312,0.996177,217,2
NUDT1,6,0.49417,0.63761,0.999972,313,2,0.10926,0.2492,0.971779,132,3
SLK,6,0.49656,0.63948,0.999972,314,2,0.97323,0.97275,0.996177,511,0
CDC25C,6,0.49894,0.64157,0.999972,315,2,0.65409,0.76698,0.996177,398,2
TADA3,6,0.50439,0.64567,0.999972,316,1,0.37272,0.55885,0.996177,289,2
KAT2A,6,0.50764,0.64811,0.999972,317,2,0.4334,0.59997,0.996177,312,2
NonTargetControl_0016,1,0.50973,0.64978,0.999972,318,0,0.49027,0.64184,0.996177,334,0
HAUS3,6,0.51393,0.65278,0.999972,319,2,0.066702,0.16595,0.950342,91,3
UBE2V1,6,0.51471,0.65329,0.999972,320,2,0.02049,0.069148,0.905459,34,4
RASSF7,6,0.51549,0.65389,0.999972,321,2,0.28486,0.4667,0.996177,241,3
KIF23,6,0.51628,0.65428,0.999972,322,2,0.12502,0.27251,0.971779,146,3
AP5Z1,6,0.52097,0.65779,0.999972,323,2,0.30077,0.48579,0.996177,254,3
SPICE1,6,0.52567,0.66192,0.999972,324,1,0.15669,0.31271,0.986533,168,3
NonTargetControl_0012,1,0.53498,0.66896,0.999972,325,0,0.46502,0.62271,0.996177,326,0
POLE,6,0.53979,0.67266,0.999972,326,1,0.30011,0.48495,0.996177,252,3
CDKN1A,6,0.54087,0.67354,0.999972,327,1,7.12E-07,9.34E-06,0.00495,1,5
RRN3,6,0.54414,0.67658,0.999972,328,2,0.15262,0.30806,0.986533,164,2
HAUS1,6,0.5449,0.67726,0.999972,329,2,0.53184,0.6713,0.996177,348,2
NIPBL,6,0.54719,0.67903,0.999972,330,2,0.38836,0.57003,0.996177,297,1
NonTargetControl_0004,1,0.54761,0.67946,0.999972,331,0,0.45239,0.61359,0.996177,321,0
POLI,6,0.55555,0.68576,0.999972,332,2,0.45326,0.61421,0.996177,322,1
WAPAL,6,0.5563,0.68628,0.999972,333,2,0.12685,0.2746,0.971779,148,3
PIF1,6,0.55877,0.68807,0.999972,334,1,0.017903,0.060872,0.905459,31,5
NonTargetControl_0022,1,0.55887,0.68813,0.999972,335,0,0.44113,0.60517,0.996177,315,0
POLR2B,6,0.56186,0.69082,0.999972,336,2,0.89374,0.89661,0.996177,470,1
KIF11,6,0.56233,0.69121,0.999972,337,2,0.50667,0.65305,0.996177,338,1
CCNE2,6,0.56289,0.69143,0.999972,338,1,0.083186,0.19812,0.956904,107,4
PSMB10,6,0.56308,0.69151,0.999972,339,2,0.29909,0.48366,0.996177,251,3
RAD21L1,6,0.56494,0.69317,0.999972,340,1,0.25187,0.42897,0.996177,219,2
TREX2,6,0.56608,0.69418,0.999972,341,2,0.61628,0.73765,0.996177,380,2
HAUS8,6,0.56902,0.69674,0.999972,342,1,0.15926,0.31611,0.991359,169,3
NonTargetControl_0040,1,0.57048,0.69777,0.999972,343,0,0.42952,0.59717,0.996177,311,0
BLM,6,0.57205,0.69917,0.999972,344,2,0.51,0.65574,0.996177,339,2
XRCC1,6,0.57353,0.70035,0.999972,345,2,0.060854,0.15531,0.9375,87,3
HMGB2,6,0.57872,0.70447,0.999972,346,2,0.020965,0.070717,0.905459,36,2
SPO11,6,0.58314,0.70817,0.999972,347,2,0.8352,0.85766,0.996177,438,1
ORC5,6,0.58534,0.70967,0.999972,348,2,0.55042,0.68585,0.996177,358,1
TIPIN,6,0.5868,0.71096,0.999972,349,2,0.02098,0.070773,0.905459,37,3
BRIP1,6,0.58796,0.71174,0.999972,350,1,0.3283,0.51942,0.996177,270,3
FANCG,6,0.59118,0.71462,0.999972,351,2,0.96639,0.96616,0.996177,509,0
UBA52,6,0.59186,0.71505,0.999972,352,1,0.070164,0.17236,0.950342,96,3
RRM2,6,0.59264,0.71578,0.999972,353,2,0.085307,0.20221,0.956904,112,4
TERF1,6,0.59476,0.71779,0.999972,354,2,0.016075,0.055455,0.905459,26,3
PSMF1,6,0.59482,0.71781,0.999972,355,2,0.32355,0.51363,0.996177,266,3
MSH4,6,0.59572,0.71863,0.999972,356,1,0.02134,0.071745,0.905459,38,5
RMI1,6,0.59764,0.72013,0.999972,357,2,0.11212,0.25433,0.971779,135,2
GADD45A,6,0.59843,0.72069,0.999972,358,2,0.10281,0.23638,0.971779,126,2
PSMB7,6,0.60848,0.72885,0.999972,359,2,0.55252,0.68746,0.996177,360,1
NonTargetControl_0028,1,0.6087,0.72906,0.999972,360,0,0.3913,0.57208,0.996177,300,0
RAD23A,6,0.60901,0.72928,0.999972,361,1,0.089631,0.21055,0.971779,114,3
DCLRE1A,6,0.60919,0.72939,0.999972,362,2,0.33339,0.52532,0.996177,273,2
IGHMBP2,6,0.61088,0.73065,0.999972,363,1,0.2416,0.4168,0.996177,215,3
NonTargetControl_0019,1,0.61109,0.73078,0.999972,364,0,0.38891,0.57053,0.996177,298,0
CCNB2,6,0.61132,0.73081,0.999972,365,2,0.42598,0.59498,0.996177,309,2
NonTargetControl_0024,1,0.61177,0.73121,0.999972,366,0,0.38823,0.56995,0.996177,296,0
TDG,6,0.61181,0.73128,0.999972,367,1,0.10093,0.23272,0.971779,122,2
BUB3,6,0.61203,0.73156,0.999972,368,2,0.8555,0.86999,0.996177,447,1
MAD1L1,6,0.61628,0.73526,0.999972,369,2,0.38025,0.5642,0.996177,292,2
SMEK2,6,0.6198,0.73857,0.999972,370,2,0.18496,0.34901,0.996177,181,2
NonTargetControl_0037,1,0.62065,0.73941,0.999972,371,0,0.37935,0.56349,0.996177,291,0
HAUS2,6,0.62103,0.73973,0.999972,372,1,0.16567,0.32463,0.996137,172,3
MAP9,6,0.62331,0.74163,0.999972,373,2,0.26811,0.44746,0.996177,233,3
POLR2F,6,0.62466,0.74303,0.999972,374,1,0.9447,0.94389,0.996177,499,0
FANCM,6,0.62647,0.7446,0.999972,375,1,0.35764,0.54862,0.996177,282,2
PSMC6,6,0.62737,0.74533,0.999972,376,1,0.11568,0.26029,0.971779,138,3
PLA2G1B,6,0.62749,0.74542,0.999972,377,2,0.9008,0.90216,0.996177,472,1
RAD17,6,0.62827,0.74613,0.999972,378,1,0.32606,0.51673,0.996177,268,2
TXN,6,0.62888,0.74653,0.999972,379,2,0.37021,0.55736,0.996177,288,2
XRCC4,6,0.62957,0.74699,0.999972,380,2,0.073908,0.18024,0.956904,99,4
MMS19,6,0.63006,0.74738,0.999972,381,1,0.15571,0.31165,0.986533,166,1
FANCC,6,0.63027,0.74757,0.999972,382,2,0.25695,0.43489,0.996177,223,1
OGG1,6,0.63096,0.74815,0.999972,383,2,0.34879,0.54174,0.996177,280,3
HDAC4,6,0.63274,0.74963,0.999972,384,1,0.02389,0.077592,0.905459,40,4
BRCA1,6,0.63441,0.75116,0.999972,385,2,0.1956,0.36201,0.996177,190,3
CENPE,6,0.63539,0.75215,0.999972,386,1,0.11397,0.25751,0.971779,137,1
NonTargetControl_0025,1,0.63771,0.75398,0.999972,387,0,0.36229,0.55215,0.996177,285,0
OXR1,6,0.64058,0.75635,0.999972,388,2,0.84236,0.86168,0.996177,441,1
FBXW7,6,0.64194,0.75749,0.999972,389,2,0.56233,0.69526,0.996177,365,2
ERCC1,6,0.64327,0.75854,0.999972,390,1,0.35784,0.54875,0.996177,283,1
UBE2D1,6,0.64331,0.75854,0.999972,391,2,0.0099147,0.036269,0.905459,16,3
TP73,6,0.64414,0.75942,0.999972,392,1,0.3241,0.51419,0.996177,267,3
CDC26,6,0.64466,0.75992,0.999972,393,2,0.083935,0.19956,0.956904,109,1
NonTargetControl_0023,1,0.65683,0.76704,0.999972,394,0,0.34317,0.53601,0.996177,277,1
BUB1,6,0.66606,0.77053,0.999972,395,1,0.21964,0.39016,0.996177,203,3
ALKBH1,6,0.66688,0.77079,0.999972,396,1,0.039799,0.11193,0.905459,62,4
GTF2H5,6,0.6677,0.77109,0.999972,397,1,0.59482,0.72076,0.996177,373,2
TEP1,6,0.66933,0.77163,0.999972,398,1,0.047749,0.12844,0.916413,74,4
APTX,6,0.67338,0.77331,0.999972,399,1,0.016095,0.055511,0.905459,27,3
PSMC1,6,0.67978,0.77565,0.999972,400,1,0.77415,0.82594,0.996177,430,1
NonTargetControl_0014,1,0.68515,0.77791,0.999972,401,0,0.31485,0.50248,0.996177,263,1
NonTargetControl_0018,1,0.68788,0.77905,0.999972,402,0,0.31212,0.49934,0.996177,261,1
NonTargetControl_0048,1,0.69198,0.7811,0.999972,403,0,0.30802,0.49474,0.996177,260,1
NonTargetControl_0005,1,0.69471,0.78219,0.999972,404,0,0.30529,0.49166,0.996177,257,1
GADD45G,6,0.69758,0.78346,0.999972,405,1,0.05979,0.15318,0.9375,85,4
TOP3A,6,0.70284,0.78574,0.999972,406,1,0.24845,0.42493,0.996177,218,3
NonTargetControl_0008,1,0.70973,0.78874,0.999972,407,0,0.29027,0.47316,0.996177,245,1
NonTargetControl_0007,1,0.71109,0.7894,0.999972,408,0,0.28891,0.47132,0.996177,244,1
GINS1,6,0.72239,0.79463,0.999972,409,1,0.13414,0.28471,0.971779,155,2
YBX1,6,0.72589,0.79609,0.999972,410,1,0.83881,0.85942,0.996177,439,1
NonTargetControl_0009,1,0.7401,0.80248,0.999972,411,0,0.2599,0.43817,0.996177,225,1
SF3B3,6,0.75451,0.80896,0.999972,412,1,0.25597,0.43367,0.996177,221,3
RMI2,6,0.75578,0.80952,0.999972,413,1,0.26683,0.44587,0.996177,232,3
NonTargetControl_0043,1,0.7599,0.8115,0.999972,414,0,0.2401,0.41475,0.996177,214,1
AURKC,6,0.76816,0.8152,0.999972,415,1,0.02456,0.079143,0.905459,43,4
TK1,6,0.77296,0.81779,0.999972,416,1,0.011437,0.041313,0.905459,20,5
MSH5,6,0.77592,0.81908,0.999972,417,1,0.87475,0.88279,0.996177,457,1
GTF2H3,6,0.77651,0.81925,0.999972,418,1,0.41897,0.58988,0.996177,307,2
NonTargetControl_0036,1,0.77765,0.81985,0.999972,419,0,0.22235,0.39336,0.996177,204,1
CHAF1A,6,0.78001,0.82103,0.999972,420,1,0.01121,0.040622,0.905459,19,3
NonTargetControl_0039,1,0.78072,0.82132,0.999972,421,0,0.21928,0.38981,0.996177,201,1
USP44,6,0.78117,0.82159,0.999972,422,1,0.44579,0.60845,0.996177,317,1
RAD23B,6,0.78518,0.82396,0.999972,423,1,0.0044906,0.018317,0.905459,8,5
GINS3,6,0.78744,0.82536,0.999972,424,1,0.41025,0.5843,0.996177,303,2
CHTF8,6,0.788,0.82557,0.999972,425,1,0.040636,0.1138,0.905459,63,4
NonTargetControl_0027,1,0.7913,0.82751,0.999972,426,0,0.2087,0.37798,0.996177,196,1
LIG1,6,0.79466,0.82932,0.999972,427,1,0.85712,0.87081,0.996177,450,1
NonTargetControl_0034,1,0.80017,0.83195,0.999972,428,0,0.19983,0.3673,0.996177,193,1
NME2,6,0.80114,0.83246,0.999972,429,1,0.1311,0.28052,0.971779,151,3
CHEK2,6,0.80432,0.83436,0.999972,430,1,0.65543,0.76829,0.996177,400,2
HAUS4,6,0.80952,0.8369,0.999972,431,1,0.27714,0.45753,0.996177,238,3
CETN2,6,0.8176,0.84139,0.999972,432,1,0.3021,0.4874,0.996177,255,3
MSH3,6,0.82007,0.84292,0.999972,433,1,0.29235,0.47561,0.996177,249,2
CIB1,6,0.82347,0.84469,0.999972,434,1,0.16943,0.32938,0.996177,174,3
ERCC8,6,0.82444,0.84527,0.999972,435,1,0.21607,0.38637,0.996177,200,2
RFWD2,6,0.82492,0.84559,0.999972,436,1,0.56902,0.70023,0.996177,368,1
RAD21,6,0.82966,0.84847,0.999972,437,1,0.55176,0.6869,0.996177,359,2
NEIL3,6,0.83566,0.85235,0.999972,438,1,0.0452,0.12282,0.905459,71,3
INPPL1,6,0.83611,0.85248,0.999972,439,1,0.050759,0.13421,0.916413,77,4
MCM3,6,0.83656,0.85273,0.999972,440,1,0.092513,0.21658,0.971779,117,4
CSNK1E,6,0.84015,0.85519,0.999972,441,1,0.75196,0.81523,0.996177,424,1
PSMA4,6,0.84236,0.85669,0.999972,442,1,0.017543,0.059826,0.905459,29,5
PKMYT1,6,0.84713,0.85977,0.999972,443,1,0.8141,0.84598,0.996177,434,1
MAD2L1,6,0.84799,0.86039,0.999972,444,1,0.019297,0.065169,0.905459,33,4
CDC27,6,0.85344,0.86392,0.999972,445,1,0.037495,0.10746,0.905459,60,3
PSMC4,6,0.85509,0.86509,0.999972,446,1,0.9011,0.90236,0.996177,473,1
UBE2B,6,0.85631,0.86592,0.999972,447,1,0.55669,0.69082,0.996177,363,1
CCNB1,6,0.85753,0.86678,0.999972,448,1,0.29086,0.4738,0.996177,246,3
WRNIP1,6,0.85833,0.86724,0.999972,449,1,0.26045,0.43907,0.996177,227,3
STAG3,6,0.85953,0.86805,0.999972,450,1,0.092082,0.21561,0.971779,116,3
ANAPC2,6,0.86033,0.86853,0.999972,451,1,0.20918,0.37845,0.996177,197,2
RUVBL1,6,0.86191,0.86943,0.999972,452,1,0.031007,0.093527,0.905459,50,4
FAN1,6,0.86425,0.87105,0.999972,453,1,0.1332,0.28364,0.971779,153,3
ORC4,6,0.86694,0.87331,0.999972,454,1,0.051097,0.13487,0.916413,78,4
UBE2E1,6,0.87034,0.87599,0.999972,455,1,0.82825,0.85402,0.996177,436,1
CDKN1B,6,0.8733,0.87787,0.999972,456,1,0.31614,0.50408,0.996177,264,3
NonTargetControl_0030,1,0.87594,0.87972,0.999972,457,0,0.12406,0.27115,0.971779,144,1
XPC,6,0.87798,0.88178,0.999972,458,1,0.079705,0.19138,0.956904,103,3
IGF1R,6,0.87975,0.88284,0.999972,459,1,0.1305,0.27963,0.971779,149,2
POLDIP2,6,0.88045,0.88329,0.999972,460,1,0.12552,0.27285,0.971779,147,3
HES1,6,0.88079,0.8834,0.999972,461,1,0.011199,0.040585,0.905459,18,5
NonTargetControl_0047,1,0.88276,0.88521,0.999972,462,0,0.11724,0.26212,0.971779,139,1
POLN,6,0.88287,0.88534,0.999972,463,1,0.2728,0.45262,0.996177,235,2
MUTYH,6,0.88792,0.88921,0.999972,464,1,0.54184,0.67862,0.996177,353,2
PSMA1,6,0.88858,0.88966,0.999972,465,1,0.88989,0.89381,0.996177,467,1
NonTargetControl_0035,1,0.893,0.89347,0.999972,466,0,0.107,0.24471,0.971779,129,1
NonTargetControl_0002,1,0.89369,0.89403,0.999972,467,0,0.10631,0.2435,0.971779,127,1
NonTargetControl_0038,1,0.89744,0.89738,0.999972,468,0,0.10256,0.23584,0.971779,125,1
DLGAP5,6,0.90051,0.90001,0.999972,469,1,0.34674,0.53948,0.996177,279,2
KIF3B,6,0.90199,0.90149,0.999972,470,1,0.046775,0.12618,0.916113,73,4
CENPF,6,0.90317,0.90274,0.999972,471,1,0.37858,0.56298,0.996177,290,2
RPA2,6,0.90748,0.90694,0.999972,472,1,0.15565,0.31155,0.986533,165,3
TAF5L,6,0.91509,0.91432,0.999972,473,0,0.0012057,0.0054269,0.719059,4,5
NonTargetControl_0042,1,0.91519,0.91439,0.999972,474,0,0.084812,0.20126,0.956904,111,1
ANKRD17,6,0.91587,0.91501,0.999972,475,0,0.056961,0.14725,0.9375,81,1
TREX1,6,0.91793,0.91692,0.999972,476,0,0.0054478,0.02181,0.905459,11,4
TK2,6,0.91844,0.91733,0.999972,477,0,0.10246,0.23569,0.971779,124,4
PSMB8,6,0.9187,0.91764,0.999972,478,0,0.84841,0.86549,0.996177,444,1
DDB1,6,0.91945,0.91841,0.999972,479,0,0.097179,0.2257,0.971779,119,3
PAPD7,6,0.92242,0.92172,0.999972,480,0,0.22439,0.39566,0.996177,206,2
ABL1,6,0.9229,0.92222,0.999972,481,0,0.10728,0.2454,0.971779,130,3
PARP3,6,0.92576,0.925,0.999972,482,0,0.099058,0.22919,0.971779,120,3
XRCC5,6,0.92739,0.92665,0.999972,483,0,0.80008,0.83902,0.996177,432,1
ING1,6,0.92785,0.927,0.999972,484,0,0.1123,0.25463,0.971779,136,4
CDK7,6,0.93296,0.93225,0.999972,485,0,0.10993,0.25028,0.971779,133,4
DCLRE1C,6,0.93508,0.93474,0.999972,486,0,0.16514,0.3239,0.996137,171,3
PSMD5,6,0.93816,0.93728,0.999972,487,0,0.024894,0.079815,0.905459,45,3
UNG,6,0.93976,0.93892,0.999972,488,0,0.023164,0.076135,0.905459,39,4
POLK,6,0.94015,0.93922,0.999972,489,0,0.020629,0.069653,0.905459,35,3
CCNE1,6,0.94035,0.93939,0.999972,490,0,0.035316,0.10309,0.905459,57,3
SMEK1,6,0.9417,0.94072,0.999972,491,0,0.96402,0.96416,0.996177,506,0
BCL2,6,0.94525,0.94415,0.999972,492,0,0.1325,0.28258,0.971779,152,3
PTTG1,6,0.94561,0.94468,0.999972,493,0,0.0094774,0.034681,0.905459,15,5
PSMD7,6,0.9481,0.94727,0.999972,494,0,0.032128,0.096348,0.905459,53,4
TOP3B,6,0.94845,0.94763,0.999972,495,0,0.050508,0.13367,0.916413,76,4
BUB1B,6,0.95015,0.94957,0.999972,496,0,0.88149,0.88781,0.996177,460,1
POLH,6,0.95484,0.95432,0.999972,497,0,0.01045,0.038212,0.905459,17,5
TUBB,6,0.95545,0.95503,0.999972,498,0,0.25664,0.43435,0.996177,222,3
ATRIP,6,0.95561,0.95514,0.999972,499,0,0.11842,0.26349,0.971779,141,3
TNP1,6,0.9577,0.95749,0.999972,500,0,0.22271,0.39371,0.996177,205,3
UBC,6,0.95972,0.95966,0.999972,501,0,0.081493,0.19489,0.956904,105,3
POLD4,6,0.96028,0.96011,0.999972,502,0,0.26172,0.4404,0.996177,228,3
TAF2,6,0.96124,0.96121,0.999972,503,0,0.41605,0.58796,0.996177,304,2
SMC3,6,0.96178,0.9616,0.999972,504,0,0.1855,0.34953,0.996177,182,2
PSMD9,6,0.96491,0.96468,0.999972,505,0,0.0041888,0.017215,0.905459,7,5
DDX11,6,0.96565,0.96536,0.999972,506,0,0.067387,0.16734,0.950342,93,4
FBXO5,6,0.96711,0.9667,0.999972,507,0,0.042473,0.11716,0.905459,66,4
WEE1,6,0.96723,0.96681,0.999972,508,0,0.50439,0.65135,0.996177,337,2
PSMB6,6,0.96828,0.96784,0.999972,509,0,0.099408,0.22992,0.971779,121,4
MBD4,6,0.96931,0.96872,0.999972,510,0,0.044253,0.12076,0.905459,68,4
PSMD10,6,0.97074,0.97023,0.999972,511,0,0.3677,0.5559,0.996177,287,2
MGMT,6,0.97095,0.97038,0.999972,512,0,0.44829,0.61027,0.996177,319,2
NonTargetControl_0026,1,0.97457,0.97417,0.999972,513,0,0.025427,0.081067,0.905459,46,1
RPS27A,6,0.97709,0.97655,0.999972,514,0,0.024695,0.079441,0.905459,44,4
MTOR,6,0.97977,0.97952,0.999972,515,0,0.081394,0.19476,0.956904,104,4
TP53BP1,6,0.97984,0.97965,0.999972,516,0,0.024111,0.078115,0.905459,41,4
DMC1,6,0.98421,0.98404,0.999972,517,0,0.42803,0.59637,0.996177,310,2
NonTargetControl_0050,1,0.98618,0.986,0.999972,518,0,0.013823,0.048935,0.905459,24,1
TOPBP1,6,0.98833,0.98817,0.999972,519,0,0.51941,0.66224,0.996177,344,2
TOP2B,6,0.98998,0.99003,0.999972,520,0,0.04189,0.11615,0.905459,65,4
REV1,6,0.99091,0.99101,0.999972,521,0,0.0053073,0.02125,0.905459,10,4
ERCC6,6,0.99107,0.99117,0.999972,522,0,0.057146,0.14774,0.9375,82,4
NonTargetControl_0033,1,0.99198,0.9919,0.999972,523,0,0.0080205,0.030217,0.905459,13,1
CCNO,6,0.9929,0.99299,0.999972,524,0,0.17487,0.33614,0.996177,177,3
NonTargetControl_0045,1,0.99369,0.99371,0.999972,525,0,0.006314,0.024631,0.905459,12,1
ATXN3,6,0.99432,0.99435,0.999972,526,0,0.019028,0.064254,0.905459,32,5
GTF2H4,6,0.99513,0.99521,0.999972,527,0,0.026478,0.08301,0.905459,47,4
LIG3,6,0.99841,0.99848,0.999972,528,0,0.0015948,0.0072763,0.771287,5,6
RNF4,6,0.99983,0.99982,0.999972,529,0,1.54E-06,2.80E-05,0.007426,2,6
TP53,6,0.99996,0.99997,0.999972,530,0,2.75E-05,8.41E-05,0.014851,3,6
