id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna
REV1,6,0.57056,0.71409,0.999766,298,2,0.71018,0.82428,0.998814,428,2
RTEL1,6,0.57105,0.71454,0.999766,299,2,0.15749,0.3347,0.861122,206,3
DLGAP5,6,0.57407,0.71645,0.999766,300,1,0.036287,0.11374,0.736268,79,4
GTF2H4,6,0.58167,0.72147,0.999766,301,2,0.54831,0.7308,0.998814,370,2
OGG1,6,0.5824,0.72218,0.999766,302,2,0.21904,0.42882,0.977713,230,3
ANAPC2,6,0.586,0.72435,0.999766,303,1,0.049308,0.14667,0.811569,94,5
POLR2G,6,0.5868,0.72502,0.999766,304,2,0.14793,0.32,0.851609,199,3
TDG,6,0.58894,0.72637,0.999766,305,2,0.12155,0.27727,0.827706,177,4
NonTargetControl_0011,1,0.58925,0.72656,0.999766,306,0,0.41075,0.61445,0.996379,324,1
XRCC4,6,0.59118,0.72784,0.999766,307,2,0.25034,0.46126,0.985767,248,3
TADA3,6,0.59476,0.73046,0.999766,308,1,0.41575,0.61905,0.996379,328,3
HAUS5,6,0.59764,0.73253,0.999766,309,2,0.23592,0.44722,0.977713,241,3
STAG3,6,0.60132,0.73506,0.999766,310,2,0.37021,0.57528,0.996379,302,3
FANCM,6,0.60275,0.7359,0.999766,311,2,0.37878,0.58411,0.996379,309,3
RNF8,6,0.61061,0.74109,0.999766,312,2,0.38695,0.59198,0.996379,314,3
ABL1,6,0.61132,0.74143,0.999766,313,2,0.058579,0.16941,0.811569,110,4
POLA2,6,0.61274,0.74238,0.999766,314,1,0.36602,0.57133,0.996379,298,3
CENPF,6,0.61552,0.7443,0.999766,315,1,0.02716,0.08923,0.68338,67,3
MCM9,6,0.6192,0.74694,0.999766,316,1,0.042961,0.13035,0.789885,87,5
REPIN1,6,0.62647,0.7522,0.999766,317,1,0.45037,0.65112,0.998814,340,3
PSME3,6,0.62819,0.75325,0.999766,318,2,0.60431,0.76257,0.998814,390,2
CCNH,6,0.62917,0.75377,0.999766,319,1,0.16074,0.34002,0.866408,208,3
NonTargetControl_0021,1,0.62918,0.75377,0.999766,320,0,0.37082,0.57584,0.996379,303,1
FAN1,6,0.63274,0.7563,0.999766,321,1,0.14762,0.31966,0.851609,198,4
XRCC1,6,0.63372,0.75706,0.999766,322,2,0.20936,0.41499,0.967322,227,3
NonTargetControl_0028,1,0.6343,0.75749,0.999766,323,0,0.3657,0.57103,0.996379,297,1
HMGB2,6,0.63441,0.75758,0.999766,324,2,0.0018568,0.0088081,0.530564,8,3
NonTargetControl_0036,1,0.63532,0.75831,0.999766,325,0,0.36468,0.57012,0.996379,295,1
PSMD11,6,0.63647,0.75899,0.999766,326,2,0.0091797,0.036475,0.585809,33,4
CDC6,6,0.64327,0.7639,0.999766,327,1,0.036531,0.11452,0.736268,80,4
C11orf30,6,0.64398,0.76433,0.999766,328,2,0.74938,0.84817,0.998814,437,2
PSME1,6,0.64805,0.76765,0.999766,329,2,0.94615,0.94886,0.998814,487,1
SPICE1,6,0.65356,0.77156,0.999766,330,1,0.27326,0.48316,0.994526,257,3
PSMB11,6,0.65476,0.7726,0.999766,331,2,0.17047,0.35564,0.887905,212,4
CHAF1B,6,0.65777,0.77505,0.999766,332,2,0.30516,0.51361,0.994526,273,3
ORC5,6,0.65944,0.77615,0.999766,333,1,0.57608,0.74656,0.998814,379,2
DMC1,6,0.66027,0.77664,0.999766,334,2,0.090641,0.22616,0.827706,141,3
MRE11A,6,0.6611,0.77716,0.999766,335,2,0.49287,0.69108,0.998814,355,1
NHEJ1,6,0.66359,0.77911,0.999766,336,1,0.65676,0.79213,0.998814,406,2
NonTargetControl_0027,1,0.66399,0.77948,0.999766,337,0,0.33601,0.54348,0.996379,283,1
UBE2V2,6,0.66524,0.78041,0.999766,338,1,0.28681,0.49569,0.994526,262,2
CSNK1E,6,0.66536,0.78047,0.999766,339,2,0.10908,0.25749,0.827706,160,4
REC8,6,0.66688,0.7815,0.999766,340,1,0.75568,0.85256,0.998814,439,2
MSH4,6,0.66798,0.78228,0.999766,341,2,0.22935,0.44141,0.977713,237,2
UBE2B,6,0.66852,0.78265,0.999766,342,2,0.23974,0.45088,0.977713,244,3
NonTargetControl_0017,1,0.67082,0.78424,0.999766,343,0,0.32918,0.53633,0.996379,282,1
ANAPC1,6,0.67258,0.7854,0.999766,344,1,0.051393,0.15209,0.811569,96,4
BRIP1,6,0.67449,0.78684,0.999766,345,2,0.19237,0.3896,0.934344,221,3
XPA,6,0.67499,0.7871,0.999766,346,1,0.085727,0.21675,0.827706,134,3
IGF1,6,0.6822,0.79239,0.999766,347,2,0.03446,0.10909,0.736268,76,3
FANCL,6,0.68284,0.79284,0.999766,348,2,0.42515,0.62747,0.996379,332,3
MNAT1,6,0.68347,0.79336,0.999766,349,2,0.7891,0.87464,0.998814,450,2
PSMD9,6,0.68372,0.79362,0.999766,350,1,0.16288,0.34389,0.870603,209,4
POLN,6,0.68538,0.79502,0.999766,351,2,0.037291,0.11637,0.736268,82,2
ERCC6,6,0.68601,0.79551,0.999766,352,2,0.63451,0.77905,0.998814,398,1
NonTargetControl_0042,1,0.68823,0.79715,0.999766,353,0,0.31177,0.51957,0.996379,276,1
HAUS2,6,0.69294,0.80117,0.999766,354,2,0.051199,0.15168,0.811569,95,4
POLR2A,6,0.69607,0.80324,0.999766,355,2,0.46099,0.6611,0.998814,344,3
RBBP8,6,0.70348,0.80916,0.999766,356,2,0.34211,0.54888,0.996379,287,1
NonTargetControl_0012,1,0.70392,0.80942,0.999766,357,0,0.29608,0.5047,0.994526,268,1
ERCC1,6,0.7047,0.81002,0.999766,358,2,0.50196,0.69958,0.998814,358,3
CIB1,6,0.70715,0.81174,0.999766,359,2,0.61737,0.76947,0.998814,395,2
POLL,6,0.71239,0.81604,0.999766,360,1,0.081988,0.21034,0.827706,132,4
PPP4R1,6,0.715,0.81819,0.999766,361,2,0.15536,0.33123,0.859865,204,4
DCLRE1A,6,0.71918,0.82134,0.999766,362,2,0.21013,0.41613,0.967322,228,3
HES1,6,0.71977,0.82181,0.999766,363,2,0.64398,0.7848,0.998814,401,2
NonTargetControl_0022,1,0.72235,0.82405,0.999766,364,0,0.27765,0.48686,0.994526,259,1
RAD1,6,0.72239,0.82407,0.999766,365,1,0.21941,0.42923,0.977713,231,2
MLH1,6,0.72332,0.82489,0.999766,366,2,0.11582,0.2682,0.827706,170,3
TEP1,6,0.72626,0.82727,0.999766,367,2,0.2899,0.49889,0.994526,263,3
ANKRD17,6,0.72684,0.82771,0.999766,368,2,0.75677,0.85331,0.998814,441,2
NonTargetControl_0001,1,0.7285,0.82895,0.999766,369,0,0.2715,0.48163,0.994526,256,1
INPPL1,6,0.72936,0.82962,0.999766,370,1,0.027656,0.090258,0.68338,70,4
PSME4,6,0.7321,0.8319,0.999766,371,1,0.39444,0.59874,0.996379,317,3
RRN3,6,0.73265,0.83233,0.999766,372,2,0.9052,0.92583,0.998814,476,1
ERCC8,6,0.73617,0.83403,0.999766,373,1,0.1146,0.26633,0.827706,169,2
HAUS6,6,0.73685,0.83425,0.999766,374,1,0.021694,0.073912,0.665128,58,4
SUPT3H,6,0.73819,0.83483,0.999766,375,1,0.036947,0.11551,0.736268,81,5
NonTargetControl_0004,1,0.74727,0.83816,0.999766,376,0,0.25273,0.46341,0.986381,249,1
PARP1,6,0.74809,0.83834,0.999766,377,1,0.75294,0.85073,0.998814,438,2
ALKBH1,6,0.75131,0.83954,0.999766,378,1,0.076174,0.2004,0.827706,127,4
FANCB,6,0.7526,0.83993,0.999766,379,1,0.051642,0.15276,0.811569,98,4
NonTargetControl_0035,1,0.75512,0.84083,0.999766,380,0,0.24488,0.45607,0.982593,246,1
NTHL1,6,0.76141,0.84314,0.999766,381,1,0.0010235,0.0049598,0.512376,5,3
TK1,6,0.76755,0.84529,0.999766,382,1,0.40027,0.60479,0.996379,319,3
NonTargetControl_0008,1,0.77116,0.84705,0.999766,383,0,0.22884,0.44077,0.977713,236,1
TRAF3IP3,6,0.77651,0.84903,0.999766,384,1,0.058909,0.16997,0.811569,111,4
CDC25C,6,0.77943,0.85015,0.999766,385,1,0.086329,0.21781,0.827706,136,4
DCLRE1B,6,0.78347,0.85168,0.999766,386,1,0.22352,0.43479,0.977713,233,3
RB1,6,0.78461,0.85219,0.999766,387,1,0.14052,0.30772,0.840691,194,4
SIRT1,6,0.78518,0.85245,0.999766,388,1,0.13725,0.30279,0.83807,190,4
MSH5,6,0.78575,0.85269,0.999766,389,1,0.0030359,0.01417,0.530564,13,4
NCOA6,6,0.78969,0.85445,0.999766,390,1,0.010398,0.040454,0.589227,35,5
MAP9,6,0.79246,0.85551,0.999766,391,1,0.086535,0.21804,0.827706,137,4
FBXW7,6,0.79301,0.8557,0.999766,392,1,0.098203,0.23926,0.827706,148,4
RMI2,6,0.79684,0.85702,0.999766,393,1,0.08203,0.21038,0.827706,133,3
EGFR,6,0.79738,0.8573,0.999766,394,1,0.037386,0.11669,0.736268,84,5
WAPAL,6,0.80114,0.8588,0.999766,395,1,0.027168,0.089249,0.68338,68,5
NonTargetControl_0032,1,0.80392,0.86011,0.999766,396,0,0.19608,0.39483,0.942623,222,1
RAD17,6,0.81511,0.86466,0.999766,397,1,0.45391,0.65432,0.998814,342,3
NonTargetControl_0031,1,0.81553,0.86494,0.999766,398,0,0.18447,0.37727,0.916475,218,1
RECQL5,6,0.82153,0.86735,0.999766,399,1,0.0023594,0.011199,0.530564,9,5
NonTargetControl_0039,1,0.82201,0.86754,0.999766,400,0,0.17799,0.36728,0.903901,215,1
TK2,6,0.82777,0.87001,0.999766,401,1,0.10597,0.25232,0.827706,159,4
CRY1,6,0.83106,0.87133,0.999766,402,1,0.29484,0.5035,0.994526,265,2
NEIL3,6,0.83199,0.87188,0.999766,403,1,0.004395,0.019755,0.530564,17,4
UBE2A,6,0.83702,0.87395,0.999766,404,1,0.66536,0.79758,0.998814,412,2
RAD18,6,0.8406,0.87584,0.999766,405,1,0.11393,0.26519,0.827706,168,3
MAP10,6,0.84541,0.87798,0.999766,406,1,0.61181,0.76663,0.998814,394,2
NonTargetControl_0040,1,0.85751,0.88435,0.999766,407,0,0.14249,0.31094,0.840801,196,1
UBE2E1,6,0.85753,0.88435,0.999766,408,1,0.10549,0.25149,0.827706,158,3
CSNK1D,6,0.85913,0.88497,0.999766,409,1,0.37578,0.58101,0.996379,307,3
CCNO,6,0.86112,0.88591,0.999766,410,1,0.10281,0.24673,0.827706,154,4
APLF,6,0.86191,0.8863,0.999766,411,1,0.095759,0.23517,0.827706,144,4
NonTargetControl_0002,1,0.86331,0.88695,0.999766,412,0,0.13669,0.30193,0.83807,189,1
ERCC5,6,0.8658,0.88824,0.999766,413,1,0.0087281,0.035149,0.582147,32,5
NonTargetControl_0003,1,0.86775,0.88938,0.999766,414,0,0.13225,0.29526,0.836845,187,1
NonTargetControl_0015,1,0.87014,0.89056,0.999766,415,0,0.12986,0.29138,0.836845,184,1
BLM,6,0.87146,0.89125,0.999766,416,1,0.63372,0.77871,0.998814,397,2
TERF1,6,0.87512,0.89313,0.999766,417,1,0.12041,0.2752,0.827706,175,4
RAD9B,6,0.8762,0.89379,0.999766,418,1,0.09909,0.24073,0.827706,150,4
NonTargetControl_0010,1,0.87799,0.89489,0.999766,419,0,0.12201,0.27798,0.827706,178,1
PARP2,6,0.87869,0.89534,0.999766,420,1,0.5765,0.74684,0.998814,380,2
ERCC4,6,0.87904,0.89554,0.999766,421,1,0.46736,0.66707,0.998814,346,3
NonTargetControl_0046,1,0.88174,0.89683,0.999766,422,0,0.11826,0.27137,0.827706,172,1
TP73,6,0.88183,0.89693,0.999766,423,1,0.15042,0.32344,0.85284,201,4
NEIL1,6,0.88491,0.89863,0.999766,424,1,0.55706,0.73588,0.998814,373,2
TMEM189-UBE2V1,6,0.88592,0.89909,0.999766,425,1,0.052068,0.15379,0.811569,99,5
NonTargetControl_0048,1,0.8872,0.89984,0.999766,426,0,0.1128,0.26349,0.827706,166,1
NonTargetControl_0007,1,0.88823,0.9005,0.999766,427,0,0.11177,0.26196,0.827706,162,1
NonTargetControl_0009,1,0.89608,0.90539,0.999766,428,0,0.10392,0.24867,0.827706,156,1
HDAC4,6,0.89839,0.90694,0.999766,429,1,0.047354,0.14184,0.811569,91,5
NonTargetControl_0024,1,0.89846,0.907,0.999766,430,0,0.10154,0.24488,0.827706,153,1
LIG3,6,0.8987,0.90709,0.999766,431,1,0.31345,0.52116,0.996379,277,3
NonTargetControl_0045,1,0.90188,0.90939,0.999766,432,0,0.098123,0.23909,0.827706,147,1
NonTargetControl_0044,1,0.90222,0.90961,0.999766,433,0,0.097782,0.2386,0.827706,146,1
NonTargetControl_0006,1,0.90358,0.91073,0.999766,434,0,0.096416,0.23623,0.827706,145,1
GADD45G,6,0.9086,0.91434,0.999766,435,1,0.42633,0.62863,0.996379,333,3
GTF2H5,6,0.91135,0.91632,0.999766,436,1,0.77382,0.8647,0.998814,448,2
NonTargetControl_0050,1,0.91177,0.91654,0.999766,437,0,0.088225,0.22123,0.827706,140,1
NonTargetControl_0033,1,0.91314,0.91761,0.999766,438,0,0.08686,0.21858,0.827706,138,1
MUTYH,6,0.91324,0.91766,0.999766,439,1,0.10093,0.24393,0.827706,151,4
CCNE1,6,0.9135,0.91791,0.999766,440,1,0.42674,0.62897,0.996379,334,2
PSMD6,6,0.91535,0.9191,0.999766,441,1,0.69544,0.81555,0.998814,423,2
MGMT,6,0.91895,0.92174,0.999766,442,1,0.13083,0.29291,0.836845,185,4
DDB2,6,0.92266,0.92484,0.999766,443,1,0.033202,0.10569,0.736268,74,5
RASSF7,6,0.92387,0.92568,0.999766,444,1,0.038877,0.12005,0.748573,85,5
NonTargetControl_0043,1,0.92509,0.92676,0.999766,445,0,0.074915,0.19816,0.827706,126,1
PSMB10,6,0.92966,0.93093,0.999766,446,1,0.39255,0.59749,0.996379,315,3
NonTargetControl_0037,1,0.93055,0.93166,0.999766,447,0,0.069454,0.1879,0.827706,119,1
PSMD10,6,0.93077,0.93182,0.999766,448,1,0.20692,0.41165,0.965368,226,4
ORC3,6,0.93143,0.93235,0.999766,449,1,0.077932,0.20339,0.827706,130,2
NonTargetControl_0014,1,0.93225,0.93304,0.999766,450,0,0.067747,0.18506,0.827706,117,1
RAD52,6,0.93296,0.93369,0.999766,451,1,0.12847,0.28912,0.836845,182,4
MAD1L1,6,0.93466,0.93535,0.999766,452,1,0.053586,0.158,0.811569,102,5
POLB,6,0.93487,0.93558,0.999766,453,1,0.051508,0.15243,0.811569,97,5
KIF3B,6,0.93508,0.93584,0.999766,454,1,0.29812,0.50664,0.994526,269,3
BTG2,6,0.93592,0.93655,0.999766,455,1,0.81661,0.89185,0.998814,458,1
ATM,6,0.93857,0.9384,0.999766,456,1,0.055528,0.16315,0.811569,104,5
NonTargetControl_0047,1,0.93874,0.9386,0.999766,457,0,0.061263,0.17414,0.816744,113,1
MPG,6,0.93877,0.93862,0.999766,458,1,0.1389,0.30518,0.83807,193,3
RPA4,6,0.93995,0.93989,0.999766,459,1,0.010021,0.039277,0.589227,34,4
SMUG1,6,0.9417,0.94144,0.999766,460,1,0.01526,0.055548,0.613346,48,4
AURKC,6,0.94189,0.94169,0.999766,461,1,0.055923,0.16401,0.811569,105,5
USP44,6,0.94208,0.94182,0.999766,462,1,0.15624,0.33259,0.859865,205,4
MSH6,6,0.94227,0.94195,0.999766,463,1,0.46311,0.66302,0.998814,345,3
GTF2H1,6,0.94415,0.94372,0.999766,464,0,0.056518,0.16545,0.811569,106,5
CEP63,6,0.94507,0.94462,0.999766,465,0,0.35567,0.56117,0.996379,291,3
SLK,6,0.94525,0.94481,0.999766,466,0,0.12868,0.28949,0.836845,183,4
PSMA8,6,0.94633,0.94604,0.999766,467,0,0.11659,0.26922,0.827706,171,3
USP1,6,0.95049,0.95058,0.999766,468,0,0.16372,0.34496,0.870603,210,3
NonTargetControl_0019,1,0.95137,0.95146,0.999766,469,0,0.048635,0.14494,0.811569,93,1
MLH3,6,0.95148,0.95151,0.999766,470,0,0.57576,0.74638,0.998814,378,2
FANCD2,6,0.95165,0.95164,0.999766,471,0,0.86959,0.91027,0.998814,469,1
PARP4,6,0.95421,0.95426,0.999766,472,0,0.0038818,0.017663,0.530564,15,5
KAT2A,6,0.95515,0.95521,0.999766,473,0,0.41293,0.61652,0.996379,325,3
RFWD2,6,0.95829,0.95885,0.999766,474,0,0.017651,0.062124,0.624416,52,4
FANCC,6,0.95943,0.95996,0.999766,475,0,0.020252,0.069335,0.656206,56,4
APC,6,0.96041,0.96095,0.999766,476,0,0.11388,0.26506,0.827706,167,3
NonTargetControl_0025,1,0.96263,0.96298,0.999766,477,0,0.037372,0.1166,0.736268,83,1
POLK,6,0.96311,0.96341,0.999766,478,0,0.36769,0.57287,0.996379,300,2
PSMD5,6,0.96311,0.96341,0.999766,479,0,0.29568,0.50429,0.994526,266,3
TNP1,6,0.96311,0.96341,0.999766,480,0,0.021729,0.074043,0.665128,59,5
PSMA1,6,0.96491,0.96513,0.999766,481,0,0.031324,0.10061,0.730435,73,3
NonTargetControl_0023,1,0.96536,0.96551,0.999766,482,0,0.034642,0.10948,0.736268,77,1
PDS5B,6,0.96602,0.96607,0.999766,483,0,0.3283,0.53558,0.996379,280,3
EP300,6,0.96627,0.96627,0.999766,484,0,0.0032699,0.015272,0.530564,14,5
RAD21L1,6,0.9677,0.96767,0.999766,485,0,0.0083879,0.034214,0.582147,30,4
AP5Z1,6,0.96782,0.9678,0.999766,486,0,0.072797,0.19461,0.827706,123,4
CCNE2,6,0.97008,0.96993,0.999766,487,0,0.035938,0.11271,0.736268,78,5
POLI,6,0.97242,0.97255,0.999766,488,0,0.79191,0.8766,0.998814,451,1
NonTargetControl_0005,1,0.97389,0.97401,0.999766,489,0,0.026109,0.086167,0.68338,65,1
SMC1B,6,0.97441,0.97466,0.999766,490,0,0.048591,0.14486,0.811569,92,5
TNIK,6,0.97518,0.97537,0.999766,491,0,0.77015,0.86214,0.998814,446,2
TAOK1,6,0.97601,0.97632,0.999766,492,0,5.26E-05,0.00038296,0.20297,1,5
DCLRE1C,6,0.97673,0.97703,0.999766,493,0,0.15202,0.32627,0.856068,202,4
PMS2,6,0.97787,0.97817,0.999766,494,0,0.094526,0.23307,0.827706,143,4
RECQL,6,0.97796,0.97825,0.999766,495,0,0.025326,0.083981,0.68338,63,4
NEIL2,6,0.97896,0.97914,0.999766,496,0,0.073629,0.19592,0.827706,124,4
CDC34,6,0.97961,0.97983,0.999766,497,0,0.36488,0.57034,0.996379,296,3
PMS1,6,0.97977,0.98004,0.999766,498,0,0.16875,0.35295,0.886561,211,4
PSMB9,6,0.98047,0.98082,0.999766,499,0,0.0041226,0.018728,0.530564,16,5
NonTargetControl_0041,1,0.98072,0.98105,0.999766,500,0,0.019283,0.066551,0.641674,54,1
ORC2,6,0.981,0.98131,0.999766,501,0,0.011679,0.044358,0.589227,39,5
FANCI,6,0.98203,0.98226,0.999766,502,0,0.0046387,0.020727,0.530564,18,5
ATXN3,6,0.98232,0.98241,0.999766,503,0,0.043781,0.13274,0.790466,89,5
PRKDC,6,0.98408,0.98419,0.999766,504,0,0.086117,0.21749,0.827706,135,4
NUDT1,6,0.98441,0.98449,0.999766,505,0,0.021534,0.073426,0.665128,57,5
TCEA1,6,0.98646,0.98639,0.999766,506,0,0.012302,0.046675,0.589227,41,5
TERT,6,0.98679,0.98669,0.999766,507,0,0.023164,0.077797,0.680533,60,4
TP53,6,0.98734,0.98729,0.999766,508,0,0.0016847,0.0081356,0.530564,7,5
SPO11,6,0.98792,0.98781,0.999766,509,0,0.028763,0.09362,0.698857,71,5
POLM,6,0.98833,0.98818,0.999766,510,0,0.0074844,0.031431,0.582147,28,5
NonTargetControl_0020,1,0.98857,0.98863,0.999766,511,0,0.011433,0.043835,0.589227,38,1
OXR1,6,0.98867,0.98871,0.999766,512,0,0.016351,0.058294,0.624416,49,5
BCL2,6,0.98966,0.98979,0.999766,513,0,0.016838,0.059845,0.624416,50,4
PSMB8,6,0.98989,0.99,0.999766,514,0,0.027075,0.088987,0.68338,66,5
NonTargetControl_0029,1,0.9913,0.99143,0.999766,515,0,0.0087031,0.035074,0.582147,31,1
NonTargetControl_0018,1,0.99164,0.99168,0.999766,516,0,0.0083618,0.034158,0.582147,29,1
ATRX,6,0.99221,0.99222,0.999766,517,0,0.011081,0.042733,0.589227,36,5
MMS19,6,0.99263,0.99269,0.999766,518,0,0.0024131,0.011554,0.530564,10,5
CUL4A,6,0.99293,0.99293,0.999766,519,0,0.0049377,0.021922,0.530564,20,5
NonTargetControl_0030,1,0.99334,0.99336,0.999766,520,0,0.0066553,0.028685,0.582147,26,1
GADD45A,6,0.99407,0.99418,0.999766,521,0,0.0059285,0.026163,0.554653,25,6
TDP1,6,0.99421,0.99431,0.999766,522,0,0.0057873,0.025546,0.554653,24,6
PML,6,0.99483,0.99491,0.999766,523,0,0.0051731,0.023024,0.530564,23,6
WRNIP1,6,0.99513,0.99511,0.999766,524,0,0.0048748,0.021717,0.530564,19,6
HFM1,6,0.9973,0.99749,0.999766,525,0,0.0027021,0.012862,0.530564,12,6
CETN2,6,0.99741,0.9976,0.999766,526,0,0.0025857,0.012302,0.530564,11,6
ASF1A,6,0.99879,0.99896,0.999766,527,0,0.0012103,0.0058005,0.512376,6,6
ABCF2,6,0.99903,0.99913,0.999766,528,0,0.00096776,0.0046796,0.512376,4,6
NBN,6,0.99932,0.99939,0.999766,529,0,0.00068299,0.0033159,0.512376,3,6
TREX2,6,0.99969,0.99977,0.999766,530,0,0.00030819,0.0015412,0.408416,2,6
