id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna
MMS19,6,0.43422,0.56242,0.994559,296,2,0.1084,0.21652,0.944473,119,1
ANAPC11,6,0.43443,0.56263,0.994559,297,2,0.015775,0.04731,0.841293,28,3
NEIL3,6,0.4357,0.56414,0.994559,298,2,0.40693,0.53862,0.982548,284,2
MUTYH,6,0.43833,0.56666,0.994559,299,2,0.0030677,0.011872,0.841293,4,3
XRCC6,6,0.44704,0.57509,0.994559,300,1,0.48058,0.60907,0.990447,324,2
ANAPC1,6,0.44734,0.57537,0.994559,301,2,0.35261,0.48854,0.982548,258,2
HAUS4,6,0.44829,0.57625,0.994559,302,1,0.23965,0.38581,0.982548,206,2
TADA3,6,0.4498,0.57793,0.994559,303,2,0.57407,0.66323,0.992316,353,1
TIPIN,6,0.45061,0.57916,0.994559,304,2,0.0114,0.036176,0.841293,20,4
RFC3,6,0.45306,0.58209,0.994559,305,2,0.02131,0.061395,0.841293,38,2
RAD21L1,6,0.45713,0.58604,0.994559,306,2,0.97904,0.97914,0.999673,516,0
XRN2,6,0.45943,0.58843,0.994559,307,1,0.16514,0.30195,0.982548,161,3
RAD54B,6,0.46065,0.58959,0.994559,308,1,0.42803,0.55772,0.985297,300,1
GINS2,6,0.46201,0.59102,0.994559,309,2,0.4268,0.55661,0.985297,298,2
DCLRE1B,6,0.46553,0.59455,0.994559,310,1,0.0045904,0.017383,0.841293,7,2
PRIM2,6,0.46687,0.59614,0.994559,311,2,0.2277,0.37507,0.982548,198,2
GADD45G,6,0.46916,0.59833,0.994559,312,1,0.04374,0.11423,0.905805,66,3
ESCO1,6,0.47576,0.60418,0.994559,313,2,0.89624,0.89627,0.999673,463,0
RMI2,6,0.47656,0.60496,0.994559,314,2,0.73819,0.75734,0.999673,392,1
ATRIP,6,0.47756,0.6061,0.994559,315,1,0.0033603,0.013161,0.841293,5,4
XRCC3,6,0.48299,0.61157,0.994559,316,2,0.87183,0.87182,0.999673,449,0
PSMB2,6,0.48379,0.61236,0.994559,317,2,0.041505,0.10926,0.905805,63,4
LIG1,6,0.48859,0.61692,0.994559,318,2,0.52015,0.63844,0.992316,338,1
MSH2,6,0.49178,0.61987,0.994559,319,2,0.24128,0.38734,0.982548,207,2
GINS1,6,0.49287,0.62101,0.994559,320,1,0.0083669,0.028498,0.841293,14,2
RFC1,6,0.49338,0.62149,0.994559,321,2,0.93936,0.93918,0.999673,486,0
GAPDH,6,0.49497,0.62312,0.994559,322,2,0.58991,0.67105,0.99904,356,1
ANAPC4,6,0.4975,0.62579,0.994559,323,1,0.90051,0.90083,0.999673,465,0
PARP2,6,0.49894,0.62738,0.994559,324,2,0.66193,0.70948,0.999673,368,1
PPP2R1A,6,0.49981,0.6282,0.994559,325,1,0.056961,0.13737,0.927067,77,2
NonTargetControl_0016,1,0.50068,0.62906,0.994559,326,0,0.49932,0.62811,0.992316,332,0
CDC27,6,0.50096,0.62938,0.994559,327,1,0.80694,0.81081,0.999673,418,1
MAD2L2,6,0.50211,0.63052,0.994559,328,2,0.82396,0.82534,0.999673,426,1
POLR2E,6,0.50448,0.63253,0.994559,329,2,0.20287,0.3523,0.982548,187,2
PSMD2,6,0.50527,0.63315,0.994559,330,2,0.30516,0.44329,0.982548,237,1
TMEM189-UBE2V1,6,0.50685,0.63481,0.994559,331,2,0.38427,0.51806,0.982548,268,1
NonTargetControl_0046,1,0.51314,0.63808,0.994559,332,0,0.48686,0.61587,0.992316,328,0
NonTargetControl_0049,1,0.51997,0.64105,0.994559,333,0,0.48003,0.6086,0.990447,323,0
PTTG1,6,0.52347,0.64256,0.994559,334,1,0.19348,0.34313,0.982548,181,2
NonTargetControl_0037,1,0.52679,0.64404,0.994559,335,0,0.47321,0.6022,0.990447,320,0
SIRT1,6,0.53332,0.64677,0.994559,336,1,0.69379,0.72837,0.999673,378,1
BUB3,6,0.53765,0.64864,0.994559,337,1,0.42027,0.55056,0.982548,296,1
KIF23,6,0.543,0.65125,0.994559,338,1,0.07821,0.17038,0.944473,92,2
POLI,6,0.54619,0.65286,0.994559,339,1,0.15777,0.29058,0.982548,155,2
UBE2E1,6,0.54831,0.6537,0.994559,340,1,0.26965,0.41307,0.982548,219,1
SPICE1,6,0.55773,0.65796,0.994559,341,1,0.77885,0.78633,0.999673,410,1
EGFR,6,0.55877,0.65846,0.994559,342,1,0.2899,0.43052,0.982548,229,2
GTF2H1,6,0.56699,0.66212,0.994559,343,1,0.84713,0.84716,0.999673,437,0
MGMT,6,0.56902,0.66317,0.994559,344,1,0.43257,0.56211,0.987616,301,2
POLR2B,6,0.57808,0.66735,0.994559,345,1,0.07053,0.15811,0.94154,89,2
NonTargetControl_0050,1,0.57969,0.66801,0.994559,346,0,0.42031,0.5506,0.982548,297,0
PSMD14,6,0.58106,0.66853,0.994559,347,1,0.45388,0.58267,0.989798,312,2
NonTargetControl_0011,1,0.58242,0.66933,0.994559,348,0,0.41758,0.54789,0.982548,292,0
PSMB1,6,0.586,0.67083,0.994559,349,1,0.68057,0.72009,0.999673,370,1
RPA4,6,0.58894,0.67232,0.994559,350,1,0.18652,0.33322,0.982548,172,3
NonTargetControl_0010,1,0.58993,0.67285,0.994559,351,0,0.41007,0.54159,0.982548,287,0
MMS22L,6,0.59088,0.67341,0.994559,352,1,0.63006,0.6928,0.999673,364,1
NonTargetControl_0036,1,0.59573,0.67623,0.994559,353,0,0.40427,0.53614,0.982548,281,0
NonTargetControl_0021,1,0.59608,0.67643,0.994559,354,0,0.40392,0.53586,0.982548,280,0
REPIN1,6,0.59764,0.67729,0.994559,355,1,0.039273,0.10451,0.905805,61,1
NonTargetControl_0043,1,0.60427,0.68069,0.994559,356,0,0.39573,0.52842,0.982548,275,0
DMC1,6,0.60808,0.68254,0.994559,357,1,0.74809,0.76371,0.999673,396,1
PSMC1,6,0.60995,0.68355,0.994559,358,1,0.29484,0.43464,0.982548,232,2
NonTargetControl_0048,1,0.61826,0.68803,0.994559,359,0,0.38174,0.51576,0.982548,266,0
PSMD4,6,0.62012,0.68904,0.994559,360,1,0.18877,0.33629,0.982548,175,3
BUB1,6,0.62376,0.69104,0.994559,361,1,0.28217,0.42383,0.982548,222,1
TOP2A,6,0.62557,0.69216,0.994559,362,1,0.018621,0.054521,0.841293,31,3
PSMD10,6,0.63539,0.69747,0.994559,363,1,0.25695,0.40089,0.982548,214,2
NonTargetControl_0019,1,0.63635,0.69773,0.994559,364,0,0.36365,0.49945,0.982548,261,0
BRCA2,6,0.63716,0.69816,0.994559,365,1,0.82007,0.82207,0.999673,425,1
POLR2I,6,0.645,0.70249,0.994559,366,1,0.29651,0.43605,0.982548,233,2
MSH6,6,0.65609,0.70774,0.994559,367,1,0.13352,0.25568,0.950045,141,3
FANCI,6,0.65693,0.70819,0.994559,368,1,0.24616,0.39157,0.982548,209,2
NonTargetControl_0009,1,0.65922,0.70942,0.994559,369,0,0.34078,0.47761,0.982548,254,0
TDG,6,0.65944,0.70954,0.994559,370,1,0.329,0.4658,0.982548,248,2
NonTargetControl_0035,1,0.6657,0.71324,0.994559,371,0,0.3343,0.47126,0.982548,251,0
TPR,6,0.66606,0.71339,0.994559,372,1,0.13179,0.25299,0.950045,139,2
POLD4,6,0.66688,0.71389,0.994559,373,1,0.11026,0.21944,0.944473,121,2
CCNO,6,0.67096,0.71641,0.994559,374,1,0.028718,0.079217,0.841293,48,3
NonTargetControl_0041,1,0.67253,0.71708,0.994559,375,0,0.32747,0.46427,0.982548,247,0
ORC3,6,0.67499,0.71862,0.994559,376,1,0.044011,0.11469,0.905805,67,3
LIG3,6,0.67659,0.71953,0.994559,377,1,0.21872,0.36627,0.982548,193,2
XAB2,6,0.67819,0.72065,0.994559,378,1,0.46039,0.58923,0.990447,313,2
TREX1,6,0.68607,0.72545,0.994559,379,1,0.074376,0.16468,0.944473,91,2
RPA3,6,0.68685,0.72579,0.994559,380,1,0.043227,0.11301,0.905805,64,2
UBE2I,6,0.6884,0.72682,0.994559,381,1,0.17683,0.31895,0.982548,168,1
TEP1,6,0.68917,0.7276,0.994559,382,1,0.53332,0.64438,0.992316,340,1
TERF2IP,6,0.69149,0.72902,0.994559,383,1,0.69225,0.72769,0.999673,377,1
ALKBH2,6,0.69225,0.72958,0.994559,384,1,0.95165,0.95095,0.999673,497,0
UBC,6,0.69683,0.73218,0.994559,385,1,0.014058,0.043462,0.841293,24,4
NonTargetControl_0030,1,0.70017,0.73414,0.994559,386,0,0.29983,0.43896,0.982548,234,0
CSNK1D,6,0.70432,0.73655,0.994559,387,1,0.45202,0.58094,0.989798,311,1
KAT5,6,0.70728,0.73832,0.994559,388,1,0.28569,0.42691,0.982548,226,2
NonTargetControl_0003,1,0.70734,0.73834,0.994559,389,0,0.29266,0.43278,0.982548,231,0
PIF1,6,0.70801,0.73877,0.994559,390,1,0.26254,0.40634,0.982548,217,2
NonTargetControl_0004,1,0.71246,0.74156,0.994559,391,0,0.28754,0.42826,0.982548,227,0
CDC16,6,0.71311,0.74204,0.994559,392,1,0.13414,0.25633,0.950045,143,1
TOP3A,6,0.71384,0.74243,0.994559,393,1,0.33193,0.46864,0.982548,249,1
TNIK,6,0.72169,0.74765,0.994559,394,1,9.85E-05,0.00040164,0.212871,1,4
PSMC6,6,0.72239,0.74813,0.994559,395,1,0.87584,0.87584,0.999673,453,0
POLR2H,6,0.72867,0.75181,0.994559,396,1,0.87071,0.87068,0.999673,447,0
WDR33,6,0.73278,0.75432,0.994559,397,1,0.59764,0.67516,0.999673,357,1
CHTF18,6,0.73414,0.75532,0.994559,398,1,0.14857,0.27699,0.965835,152,1
AURKC,6,0.73685,0.75691,0.994559,399,1,0.48779,0.61662,0.992316,329,2
SMEK2,6,0.73752,0.75734,0.994559,400,1,0.013966,0.043163,0.841293,23,4
FAN1,6,0.73886,0.75818,0.994559,401,1,0.23884,0.38518,0.982548,204,2
XRCC1,6,0.74613,0.76308,0.994559,402,1,0.8722,0.87221,0.999673,450,0
PSME4,6,0.74873,0.76444,0.994559,403,1,0.018758,0.054838,0.841293,33,3
GTF2H4,6,0.74938,0.76491,0.994559,404,1,0.024886,0.070213,0.841293,42,4
DCLRE1A,6,0.75067,0.76584,0.994559,405,1,0.035747,0.096628,0.905805,56,3
ATRX,6,0.75641,0.76965,0.994559,406,1,0.71456,0.74167,0.999673,387,1
HAUS1,6,0.76141,0.77288,0.994559,407,1,0.16972,0.30885,0.982548,164,2
NonTargetControl_0045,1,0.76263,0.77376,0.994559,408,0,0.23737,0.38389,0.982548,202,1
PARP3,6,0.76265,0.77378,0.994559,409,1,0.1332,0.25525,0.950045,140,2
PSMD5,6,0.76389,0.77457,0.994559,410,1,0.48138,0.61012,0.990447,326,2
BRCC3,6,0.76511,0.7755,0.994559,411,1,0.42763,0.5574,0.985297,299,2
CDK2,6,0.76633,0.77632,0.994559,412,1,0.4061,0.5378,0.982548,283,2
NonTargetControl_0042,1,0.76672,0.77662,0.994559,413,0,0.23328,0.38056,0.982548,200,1
NUDT1,6,0.76694,0.77688,0.994559,414,1,0.25535,0.39926,0.982548,213,2
RNF8,6,0.77533,0.78318,0.996577,415,1,0.82872,0.82958,0.999673,429,1
NonTargetControl_0026,1,0.77628,0.78389,0.996577,416,0,0.22372,0.3716,0.982548,196,1
NonTargetControl_0008,1,0.77799,0.78544,0.996577,417,0,0.22201,0.36963,0.982548,195,1
PCNA,6,0.77885,0.78598,0.996577,418,1,0.68762,0.72435,0.999673,373,1
PSME2,6,0.78631,0.79228,0.996703,419,1,0.15926,0.29295,0.982548,156,3
TK1,6,0.79301,0.7979,0.996703,420,1,0.038505,0.1027,0.905805,60,4
STAG3,6,0.79411,0.79893,0.996703,421,1,0.092512,0.19257,0.944473,106,3
PSMD8,6,0.80114,0.80468,0.996703,422,1,0.25855,0.40242,0.982548,215,1
UNG,6,0.80432,0.8075,0.996703,423,1,0.0046012,0.017458,0.841293,8,4
XRCC4,6,0.80642,0.80918,0.996703,424,1,0.53979,0.6475,0.992316,343,1
GINS3,6,0.80694,0.80954,0.996703,425,1,0.067607,0.15338,0.929624,87,3
NonTargetControl_0007,1,0.80802,0.81056,0.996703,426,0,0.19198,0.34103,0.982548,177,1
SGOL2,6,0.81004,0.81204,0.996703,427,1,0.20091,0.35017,0.982548,186,2
HAUS3,6,0.81106,0.81277,0.996703,428,1,0.0097414,0.031693,0.841293,18,4
SPDL1,6,0.8136,0.81484,0.996703,429,1,0.13596,0.25902,0.951417,144,3
RPA2,6,0.81461,0.81568,0.996703,430,1,0.03437,0.093527,0.90126,55,4
GEN1,6,0.8176,0.81809,0.996703,431,1,0.19409,0.34408,0.982548,183,2
ANAPC5,6,0.8181,0.81854,0.996703,432,1,0.02085,0.0602,0.841293,36,4
CIB1,6,0.81909,0.81951,0.996703,433,1,0.30968,0.44768,0.982548,238,1
POLG2,6,0.82347,0.82329,0.996703,434,1,0.11259,0.22338,0.944473,125,2
RAD17,6,0.8254,0.82512,0.996703,435,1,0.11595,0.22855,0.944473,127,3
POLA2,6,0.83152,0.83076,0.996703,436,1,0.9192,0.91957,0.999673,475,0
CDC25C,6,0.83337,0.83294,0.996703,437,1,0.27243,0.41566,0.982548,220,2
BRIP1,6,0.83475,0.83435,0.996703,438,1,0.93674,0.93676,0.999673,485,0
MCM7,6,0.83656,0.83601,0.996703,439,1,0.1958,0.34567,0.982548,184,2
POLDIP2,6,0.83837,0.83773,0.996703,440,1,0.33332,0.47029,0.982548,250,2
HAUS7,6,0.84236,0.84176,0.996703,441,1,0.37464,0.5092,0.982548,263,1
ERCC4,6,0.84498,0.84417,0.996703,442,1,0.1628,0.29857,0.982548,160,2
PSMB9,6,0.8501,0.84907,0.996703,443,0,0.86656,0.86642,0.999673,445,0
POLR2G,6,0.85136,0.85028,0.996703,444,0,0.21607,0.36384,0.982548,191,2
WRN,6,0.85178,0.85086,0.996703,445,0,0.091264,0.19054,0.944473,104,2
UBE2C,6,0.85672,0.85555,0.996703,446,0,0.058909,0.14064,0.927067,80,2
MPG,6,0.85712,0.85602,0.996703,447,0,0.72589,0.74979,0.999673,389,1
TCEA1,6,0.85833,0.85712,0.996703,448,0,0.80952,0.81307,0.999673,420,1
RFC5,6,0.85873,0.85749,0.996703,449,0,0.91404,0.91454,0.999673,471,0
ABL1,6,0.85913,0.85786,0.996703,450,0,0.15931,0.29302,0.982548,157,3
HAUS8,6,0.85993,0.85854,0.996703,451,0,0.29144,0.43169,0.982548,230,2
RMI1,6,0.86033,0.85891,0.996703,452,0,0.40316,0.53532,0.982548,279,1
INO80,6,0.86152,0.86001,0.996703,453,0,0.91639,0.91703,0.999673,473,0
SMEK1,6,0.86386,0.86252,0.996703,454,0,0.85427,0.8543,0.999673,439,0
CDK7,6,0.8658,0.86476,0.996703,455,0,0.0091797,0.030366,0.841293,15,2
NIPBL,6,0.86656,0.86562,0.996703,456,0,0.63628,0.69605,0.999673,365,1
RAD1,6,0.86922,0.8687,0.996703,457,0,0.21774,0.36532,0.982548,192,2
SMC3,6,0.87034,0.86991,0.996703,458,0,0.087736,0.18435,0.944473,101,2
BRCA1,6,0.87293,0.87251,0.996703,459,0,0.088168,0.18516,0.944473,102,2
NBN,6,0.87403,0.87374,0.996703,460,0,0.38564,0.51944,0.982548,269,1
NonTargetControl_0020,1,0.8756,0.8752,0.996703,461,0,0.1244,0.24143,0.946018,135,1
NonTargetControl_0024,1,0.8773,0.87739,0.996703,462,0,0.1227,0.23879,0.944473,134,1
RAD9B,6,0.87798,0.8781,0.996703,463,0,0.8889,0.88919,0.999673,460,0
NonTargetControl_0017,1,0.87799,0.8781,0.996703,464,0,0.12201,0.23782,0.944473,133,1
PKMYT1,6,0.88725,0.88703,0.996703,465,0,0.28403,0.42536,0.982548,224,2
NonTargetControl_0039,1,0.88788,0.88775,0.996703,466,0,0.11212,0.22256,0.944473,123,1
UBA52,6,0.8889,0.88884,0.996703,467,0,0.95294,0.95211,0.999673,498,0
PSMC3,6,0.89054,0.89013,0.996703,468,0,0.028996,0.079946,0.841293,49,4
MCM5,6,0.8931,0.89312,0.996703,469,0,0.49519,0.62387,0.992316,331,1
CCNE1,6,0.89342,0.89362,0.996703,470,0,0.81958,0.82177,0.999673,424,1
NEIL1,6,0.89405,0.89424,0.996703,471,0,0.134,0.25618,0.950045,142,3
BUB1B,6,0.89655,0.89667,0.996703,472,0,0.16596,0.30304,0.982548,162,2
RUVBL1,6,0.90491,0.90573,0.996703,473,0,0.015333,0.046376,0.841293,27,3
RNF4,6,0.9052,0.90601,0.996703,474,0,0.77356,0.782,0.999673,408,1
MBD4,6,0.90748,0.90832,0.996703,475,0,0.18805,0.33541,0.982548,174,2
FUS,6,0.90776,0.90849,0.996703,476,0,0.44328,0.57242,0.987616,306,2
DICER1,6,0.90832,0.90903,0.996703,477,0,0.0010235,0.0040818,0.841293,2,2
MRE11A,6,0.91135,0.91195,0.996703,478,0,0.022208,0.063488,0.841293,39,4
RECQL5,6,0.91509,0.91579,0.996703,479,0,0.018752,0.054801,0.841293,32,4
POLD1,6,0.91535,0.91594,0.996703,480,0,0.11212,0.22256,0.944473,124,2
TK2,6,0.91768,0.91809,0.996703,481,0,0.17198,0.31198,0.982548,166,2
PPP4R2,6,0.91844,0.9188,0.996703,482,0,0.10466,0.21109,0.944473,116,2
DDB1,6,0.91895,0.91938,0.996703,483,0,0.0025005,0.0096675,0.841293,3,3
CDC6,6,0.9197,0.92026,0.996703,484,0,0.5078,0.63304,0.992316,334,1
PLK1,6,0.92119,0.92196,0.996703,485,0,0.17426,0.3155,0.982548,167,2
CCNB1,6,0.926,0.92685,0.996703,486,0,0.41771,0.54791,0.982548,293,2
UBE2V2,6,0.92853,0.92958,0.996703,487,0,0.77057,0.77985,0.999673,405,1
PSMA6,6,0.92988,0.93087,0.996703,488,0,0.82777,0.82878,0.999673,427,1
ANAPC7,6,0.93403,0.93509,0.996703,489,0,0.60714,0.68039,0.999673,359,1
RPA1,6,0.93612,0.9373,0.996703,490,0,0.096293,0.19827,0.944473,109,3
CDC7,6,0.93654,0.93765,0.996703,491,0,0.84148,0.84191,0.999673,434,1
CETN2,6,0.93776,0.93862,0.996703,492,0,0.16195,0.29721,0.982548,159,3
ORC5,6,0.9417,0.94221,0.996703,493,0,0.049184,0.12461,0.905805,72,2
NonTargetControl_0034,1,0.94249,0.94301,0.996703,494,0,0.057509,0.13832,0.927067,78,1
HDAC4,6,0.94284,0.94341,0.996703,495,0,0.03814,0.10186,0.905805,59,4
MSH3,6,0.94341,0.94376,0.996703,496,0,0.43833,0.56799,0.987616,303,2
USP1,6,0.94433,0.9446,0.996703,497,0,0.081493,0.17503,0.944473,96,3
MAD1L1,6,0.94507,0.94524,0.996703,498,0,0.11125,0.22125,0.944473,122,3
CDKN1B,6,0.94525,0.94544,0.996703,499,0,0.86191,0.86196,0.999673,442,0
PSMD7,6,0.95065,0.95125,0.996703,500,0,0.92785,0.92807,0.999673,479,0
NonTargetControl_0028,1,0.95068,0.95125,0.996703,501,0,0.049317,0.12476,0.905805,73,1
MTOR,6,0.9523,0.95269,0.996703,502,0,0.47495,0.60378,0.990447,322,2
NonTargetControl_0038,1,0.95273,0.95323,0.996703,503,0,0.04727,0.12172,0.905805,69,1
ORC4,6,0.95358,0.95407,0.996703,504,0,0.51904,0.63801,0.992316,337,1
POLR1B,6,0.95515,0.9557,0.996703,505,0,0.4498,0.57851,0.989061,310,2
GTF2H3,6,0.9553,0.95587,0.996703,506,0,0.019297,0.056333,0.841293,34,2
MCM8,6,0.95591,0.95658,0.996703,507,0,0.063197,0.14686,0.927067,83,3
ERCC3,6,0.95666,0.95738,0.996703,508,0,0.03311,0.090594,0.90126,53,4
FBXO5,6,0.95943,0.96027,0.996703,509,0,0.065681,0.15043,0.927067,86,3
RAD23A,6,0.96735,0.96769,0.996703,510,0,0.41605,0.54681,0.982548,291,2
CACYBP,6,0.96942,0.96941,0.996703,511,0,0.018417,0.053942,0.841293,30,4
TP53BP1,6,0.97008,0.97006,0.996703,512,0,0.0051085,0.019232,0.841293,10,3
PSMC2,6,0.97095,0.97083,0.996703,513,0,0.71166,0.73999,0.999673,385,1
WRNIP1,6,0.97117,0.97113,0.996703,514,0,0.10505,0.21163,0.944473,117,3
NonTargetControl_0002,1,0.97457,0.97488,0.996703,515,0,0.025427,0.071539,0.841293,44,1
YBX1,6,0.97583,0.97625,0.996703,516,0,0.87691,0.87742,0.999673,454,0
ING1,6,0.97682,0.97724,0.996703,517,0,0.068166,0.15435,0.929624,88,3
POLD3,6,0.97855,0.9789,0.996703,518,0,0.0034277,0.013441,0.841293,6,4
PSMA4,6,0.981,0.98157,0.996703,519,0,0.048765,0.12401,0.905805,70,3
PDS5B,6,0.98123,0.98187,0.996703,520,0,0.387,0.52071,0.982548,270,1
TP53,6,0.98167,0.98226,0.996703,521,0,0.019319,0.056389,0.841293,35,4
DCLRE1C,6,0.98329,0.98372,0.996703,522,0,0.097179,0.19971,0.944473,110,3
PARG,6,0.98761,0.98811,0.996703,523,0,0.32661,0.46326,0.982548,245,2
TOP3B,6,0.98833,0.98856,0.996703,524,0,0.11433,0.22622,0.944473,126,3
UBE2D1,6,0.98966,0.98998,0.996703,525,0,0.1012,0.20584,0.944473,114,3
PARP1,6,0.99058,0.99078,0.996703,526,0,0.032128,0.088128,0.898229,52,4
PSMD6,6,0.99326,0.9933,0.996703,527,0,0.18204,0.32684,0.982548,171,3
GTF2E2,6,0.9955,0.99534,0.996703,528,0,0.14339,0.26982,0.959765,149,3
CCNB2,6,0.99557,0.9954,0.996703,529,0,0.086117,0.18202,0.944473,100,3
EME2,6,0.9967,0.9967,0.996703,530,0,0.0064529,0.023529,0.841293,11,4
